"original_file_name","id","file_name","catalog_id","dataset","path","scientific_name","genus","family","institution","width","height","size","SL_bbox","SL_lm","HL_bbox","HL_lm","pOD_bbox","pOD_lm","ED_bbox","ED_lm","HH_lm","EA_m","HA_m","FA_pca","FA_lm","scale","unit","FA_pca_meta","file.name","SL_bbox.conv","SL_lm.conv","HL_bbox.conv","HL_lm.conv","pOD_bbox.conv","pOD_lm.conv","ED_bbox.conv","ED_lm.conv","HH_lm.conv","EA_m.conv","HA_m.conv","unit.conv"
"INHS_FISH_77121",136409,"INHS_136409.JPG","77121","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_77121.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10574392,2128,2127.79,473,472.66,134,134.54,139,138.81,249,14490,100171,0,-1.56,393.16,"cm",2.46,"INHS_FISH_77121_measure.json",54.13,54.12,12.03,12.02,3.41,3.42,3.54,3.53,6.33,0.94,6.48,"mm"
"INHS_FISH_77504",136504,"INHS_136504.JPG","77504","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_77504.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10647397,2784,2783.18,664,663,196,200.88,199,198.01,341,26609,188075,0,-0.66,382.606,"cm",-2.84,"INHS_FISH_77504_measure.json",72.76,72.74,17.35,17.33,5.12,5.25,5.2,5.18,8.91,1.82,12.85,"mm"
"INHS_FISH_77512",136505,"INHS_136505.JPG","77512","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_77512.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11278474,1799,1798.03,428,427.57,119,119.27,137,136.13,224,11975,78948,0,0.35,394.096,"cm",0.73,"INHS_FISH_77512_measure.json",45.65,45.62,10.86,10.85,3.02,3.03,3.48,3.45,5.68,0.77,5.08,"mm"
"INHS_FISH_77965",136561,"INHS_136561.JPG","77965","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_77965.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11022168,1515,1514.22,351,350.57,91,92.76,111,110.16,188,9213,53032,0,-0.98,375.552,"cm",-8.14,"INHS_FISH_77965_measure.json",40.34,40.32,9.35,9.33,2.42,2.47,2.96,2.93,5.01,0.65,3.76,"mm"
"INHS_FISH_78175",136630,"INHS_136630.JPG","78175","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78175.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11232778,2204,2203,486,486.05,141,143.03,138,137.09,255,13776,107242,0,0,393.464,"cm",0.14,"INHS_FISH_78175_measure.json",56.02,55.99,12.35,12.35,3.58,3.64,3.51,3.48,6.48,0.89,6.93,"mm"
"INHS_FISH_78184",136631,"INHS_136631.JPG","78184","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78184.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11345478,1733,1732.23,402,401.28,107,112.27,131,130.38,220,12228,76356,0,-0.93,394.284,"cm",-0.69,"INHS_FISH_78184_measure.json",43.95,43.93,10.2,10.18,2.71,2.85,3.32,3.31,5.58,0.79,4.91,"mm"
"INHS_FISH_78486",136685,"INHS_136685.JPG","78486","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78486.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10150724,1299,1298.01,285,284.78,68,68.26,99,98.02,158,7130,40591,0.01,0.26,393.987,"cm",1.57,"INHS_FISH_78486_measure.json",32.97,32.95,7.23,7.23,1.73,1.73,2.51,2.49,4.01,0.46,2.61,"mm"
"INHS_FISH_78500",136687,"INHS_136687.JPG","78500","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78500.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10107594,2361,2360.6,499,500.4,133,148.48,151,151.08,276,15425,114859,0,-1.29,392.748,"cm",2.34,"INHS_FISH_78500_measure.json",60.11,60.1,12.71,12.74,3.39,3.78,3.84,3.85,7.03,1,7.45,"mm"
"INHS_FISH_78507",136689,"INHS_136689.JPG","78507","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78507.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10426706,1831,1830.68,450,449.07,125,139.98,138,137.82,247,13053,95334,0,-1.57,393.951,"cm",4.05,"INHS_FISH_78507_measure.json",46.48,46.47,11.42,11.4,3.17,3.55,3.5,3.5,6.27,0.84,6.14,"mm"
"INHS_FISH_78613",136712,"INHS_136712.JPG","78613","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78613.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10642420,1989,1988.08,510,509.05,128,138.54,157,156.32,263,15625,112700,0,-0.52,392.807,"cm",1.01,"INHS_FISH_78613_measure.json",50.64,50.61,12.98,12.96,3.26,3.53,4,3.98,6.7,1.01,7.3,"mm"
"INHS_FISH_78733",136754,"INHS_136754.JPG","78733","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78733.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10566173,1266,1265.54,308,307.32,79,91.92,101,102.84,166,7705,42855,0,-1.68,393.532,"cm",3.06,"INHS_FISH_78733_measure.json",32.17,32.16,7.83,7.81,2.01,2.34,2.57,2.61,4.22,0.5,2.77,"mm"
"INHS_FISH_78752",136761,"INHS_136761.JPG","78752","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78752.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10802128,1371,1370.33,340,339.01,81,82.98,110,109.02,176,8450,49495,0,-1.25,395.069,"cm",4.48,"INHS_FISH_78752_measure.json",34.7,34.69,8.61,8.58,2.05,2.1,2.78,2.76,4.45,0.54,3.17,"mm"
"INHS_FISH_78759",136762,"INHS_136762.JPG","78759","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78759.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,10439370,1243,1242.03,284,283.11,71,78.29,80,79.76,153,4033,38735,0,-0.42,391.9,"cm",11.56,"INHS_FISH_78759_measure.json",31.72,31.69,7.25,7.22,1.81,2,2.04,2.04,3.9,0.26,2.52,"mm"
"INHS_FISH_78762",136764,"INHS_136764.JPG","78762","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78762.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9839376,2100,2099.23,538,537.02,138,147.12,155,154.21,294,16619,134379,0,-0.85,391.11,"cm",-3.26,"INHS_FISH_78762_measure.json",53.69,53.67,13.76,13.73,3.53,3.76,3.96,3.94,7.52,1.09,8.78,"mm"
"INHS_FISH_79123",136821,"INHS_136821.JPG","79123","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79123.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,9404144,2343,2342.12,562,566.12,160,163.37,173,173.53,299,19569,142747,0,0.59,398.484,"cm",4.35,"INHS_FISH_79123_measure.json",58.8,58.78,14.1,14.21,4.02,4.1,4.34,4.35,7.5,1.23,8.99,"mm"
"INHS_FISH_79145",136823,"INHS_136823.JPG","79145","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79145.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11030205,1687,1686,386,385.19,92,96.17,118,117.15,198,9507,66207,0,0.14,394.288,"cm",3.82,"INHS_FISH_79145_measure.json",42.79,42.76,9.79,9.77,2.33,2.44,2.99,2.97,5.02,0.61,4.26,"mm"
"INHS_FISH_79155",136825,"INHS_136825.JPG","79155","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79155.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10525932,1310,1309.32,280,280.12,63,69.78,102,101.04,160,6615,39682,0,-1.27,395,"cm",12.46,"INHS_FISH_79155_measure.json",33.16,33.15,7.09,7.09,1.59,1.77,2.58,2.56,4.05,0.42,2.54,"mm"
"INHS_FISH_79202",136833,"INHS_136833.JPG","79202","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79202.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10973688,2291,2290,492,494.41,139,139.06,131,130.75,253,12663,107507,0,0.05,395.643,"cm",-5,"INHS_FISH_79202_measure.json",57.91,57.88,12.44,12.5,3.51,3.51,3.31,3.3,6.39,0.81,6.87,"mm"
"INHS_FISH_79214",136835,"INHS_136835.JPG","79214","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79214.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10410980,2118,2117,560,560.22,179,183.41,166,168.07,277,18251,126507,0,-0.05,392.809,"cm",3.64,"INHS_FISH_79214_measure.json",53.92,53.89,14.26,14.26,4.56,4.67,4.23,4.28,7.05,1.18,8.2,"mm"
"INHS_FISH_79253",136837,"INHS_136837.JPG","79253","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79253.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11617156,1902,1901.56,387,386.1,112,114.98,118,117.02,226,9903,74474,0,-1.39,374.638,"cm",5.81,"INHS_FISH_79253_measure.json",50.77,50.76,10.33,10.31,2.99,3.07,3.15,3.12,6.03,0.71,5.31,"mm"
"INHS_FISH_79287",136844,"INHS_136844.JPG","79287","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79287.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10625407,2620,2620.1,643,642.03,182,189.28,196,196.6,315,25996,165605,0,-1.66,366.989,"cm",-2.4,"INHS_FISH_79287_measure.json",71.39,71.39,17.52,17.49,4.96,5.16,5.34,5.36,8.58,1.93,12.3,"mm"
"INHS_FISH_79398",136857,"INHS_136857.JPG","79398","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79398.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10546704,2178,2177.04,524,523,171,171.05,153,152.08,265,16322,112352,0.01,-0.34,369.971,"cm",7.78,"INHS_FISH_79398_measure.json",58.87,58.84,14.16,14.14,4.62,4.62,4.14,4.11,7.16,1.19,8.21,"mm"
"INHS_FISH_79402",136859,"INHS_136859.JPG","79402","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79402.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10961864,2062,2061.15,463,462.18,130,142.76,135,134.01,251,11726,100811,0,-0.69,396.428,"cm",1.31,"INHS_FISH_79402_measure.json",52.01,51.99,11.68,11.66,3.28,3.6,3.41,3.38,6.33,0.75,6.41,"mm"
"INHS_FISH_79653",136923,"INHS_136923.JPG","79653","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79653.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10795898,1636,1635.16,407,406.28,97,101.24,111,110.45,214,8272,73092,0,-0.81,396.045,"cm",2.37,"INHS_FISH_79653_measure.json",41.31,41.29,10.28,10.26,2.45,2.56,2.8,2.79,5.4,0.53,4.66,"mm"
"INHS_FISH_79758",136949,"INHS_136949.JPG","79758","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79758.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10797708,1660,1659,382,381.76,107,107,121,120.15,195,10435,63899,0.01,-0.07,394.084,"cm",5.37,"INHS_FISH_79758_measure.json",42.12,42.1,9.69,9.69,2.72,2.72,3.07,3.05,4.95,0.67,4.11,"mm"
"INHS_FISH_79784",136959,"INHS_136959.JPG","79784","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79784.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11058458,1464,1463.01,352,351.75,97,102.14,120,119.34,185,9539,55434,0,-0.2,394.221,"cm",-0.62,"INHS_FISH_79784_measure.json",37.14,37.11,8.93,8.92,2.46,2.59,3.04,3.03,4.69,0.61,3.57,"mm"
"INHS_FISH_79848",136977,"INHS_136977.JPG","79848","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79848.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11336466,1628,1627.52,393,392.67,100,101.12,142,141,220,13885,70989,0,-1.44,396.278,"cm",8.81,"INHS_FISH_79848_measure.json",41.08,41.07,9.92,9.91,2.52,2.55,3.58,3.56,5.55,0.88,4.52,"mm"
"INHS_FISH_79899",136996,"INHS_136996.JPG","79899","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79899.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9215708,2003,2002.02,496,496.38,122,125.17,147,146.34,280,15087,119081,0,-0.23,391.911,"cm",-5.41,"INHS_FISH_79899_measure.json",51.11,51.08,12.66,12.67,3.11,3.19,3.75,3.73,7.14,0.98,7.75,"mm"
"INHS_FISH_79944",137010,"INHS_137010.JPG","79944","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79944.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11126616,1546,1545.31,375,374.53,109,109.22,128,127.25,196,10468,62419,0,-1.15,393.595,"cm",8.24,"INHS_FISH_79944_measure.json",39.28,39.26,9.53,9.52,2.77,2.77,3.25,3.23,4.98,0.68,4.03,"mm"
"INHS_FISH_81124",137283,"INHS_137283.JPG","81124","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_81124.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11387305,1530,1529.22,364,363.14,83,88.6,119,118.71,190,10015,58327,0,-0.97,395.423,"cm",0.62,"INHS_FISH_81124_measure.json",38.69,38.67,9.21,9.18,2.1,2.24,3.01,3,4.8,0.64,3.73,"mm"
"INHS_FISH_81465",137366,"INHS_137366.JPG","81465","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_81465.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11064500,1672,1671.01,431,433.89,124,124.1,130,129.65,223,11874,78870,0,0.21,395.872,"cm",10.93,"INHS_FISH_81465_measure.json",42.24,42.21,10.89,10.96,3.13,3.13,3.28,3.28,5.63,0.76,5.03,"mm"
"INHS_FISH_82397",137600,"INHS_137600.JPG","82397","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82397.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10669178,1934,1933.03,461,460,138,143.68,137,137.93,253,13306,99305,0,0.3,393.762,"cm",2.76,"INHS_FISH_82397_measure.json",49.12,49.09,11.71,11.68,3.5,3.65,3.48,3.5,6.43,0.86,6.4,"mm"
"INHS_FISH_82406",137602,"INHS_137602.JPG","82406","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82406.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10833676,2377,2376.19,521,520.47,133,144.31,153,152.47,280,15480,126433,0,-0.72,395.233,"cm",0.67,"INHS_FISH_82406_measure.json",60.14,60.12,13.18,13.17,3.37,3.65,3.87,3.86,7.08,0.99,8.09,"mm"
"INHS_FISH_82417",137605,"INHS_137605.JPG","82417","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82417.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10806885,1917,1916.27,414,413,117,124.31,126,125,226,10713,80172,0,-0.96,374.905,"cm",8.77,"INHS_FISH_82417_measure.json",51.13,51.11,11.04,11.02,3.12,3.32,3.36,3.33,6.03,0.76,5.7,"mm"
"INHS_FISH_82429",137608,"INHS_137608.JPG","82429","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82429.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11283231,1477,1476.44,328,327,75,83.19,102,101.18,179,7284,50966,0,-1.4,393.447,"cm",-3.15,"INHS_FISH_82429_measure.json",37.54,37.53,8.34,8.31,1.91,2.11,2.59,2.57,4.55,0.47,3.29,"mm"
"INHS_FISH_82436",137610,"INHS_137610.JPG","82436","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82436.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11648352,1860,1859.03,430,429.14,125,130.36,131,131.24,237,11669,82437,0,0.31,375.312,"cm",3.94,"INHS_FISH_82436_measure.json",49.56,49.53,11.46,11.43,3.33,3.47,3.49,3.5,6.31,0.83,5.85,"mm"
"INHS_FISH_82448",137613,"INHS_137613.JPG","82448","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82448.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10675325,1769,1768.02,411,410.15,117,119.44,135,134.24,217,12060,71520,0.01,-0.29,392.145,"cm",5.65,"INHS_FISH_82448_measure.json",45.11,45.09,10.48,10.46,2.98,3.05,3.44,3.42,5.53,0.78,4.65,"mm"
"INHS_FISH_82514",137636,"INHS_137636.JPG","82514","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82514.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10878410,2632,2631.35,624,624.28,166,169.45,184,183.88,297,23977,155222,0,-0.94,394.001,"cm",-3.49,"INHS_FISH_82514_measure.json",66.8,66.79,15.84,15.84,4.21,4.3,4.67,4.67,7.54,1.54,10,"mm"
"INHS_FISH_82517",137637,"INHS_137637.JPG","82517","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82517.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11082883,2306,2305.44,470,476.82,116,119.57,152,151.65,275,14344,114935,0,1.12,397.639,"cm",1.04,"INHS_FISH_82517_measure.json",57.99,57.98,11.82,11.99,2.92,3.01,3.82,3.81,6.92,0.91,7.27,"mm"
"INHS_FISH_82543",137642,"INHS_137642.JPG","82543","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82543.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11232970,1442,1441.38,355,354,80,88.57,109,108.46,180,7818,54184,0,-1.31,394.444,"cm",1.39,"INHS_FISH_82543_measure.json",36.56,36.54,9,8.97,2.03,2.25,2.76,2.75,4.56,0.5,3.48,"mm"
"INHS_FISH_82778",137677,"INHS_137677.JPG","82778","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82778.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11328373,1845,1844.02,419,420.52,116,116.62,130,129.02,222,11646,78263,0,0.25,395.146,"cm",4.49,"INHS_FISH_82778_measure.json",46.69,46.67,10.6,10.64,2.94,2.95,3.29,3.27,5.62,0.75,5.01,"mm"
"INHS_FISH_82900",137690,"INHS_137690.JPG","82900","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82900.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11327564,1508,1507.02,337,336,84,87.09,111,110.04,180,8208,51810,-0.01,0.3,374.921,"cm",-1.73,"INHS_FISH_82900_measure.json",40.22,40.2,8.99,8.96,2.24,2.32,2.96,2.94,4.8,0.58,3.69,"mm"
"INHS_FISH_83027",137697,"INHS_137697.JPG","83027","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83027.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10892792,2263,2262,536,535.16,144,150,152,151,269,14609,122486,0,-0.05,394.022,"cm",1.53,"INHS_FISH_83027_measure.json",57.43,57.41,13.6,13.58,3.65,3.81,3.86,3.83,6.83,0.94,7.89,"mm"
"INHS_FISH_83101",137713,"INHS_137713.JPG","83101","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83101.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10736793,1774,1773.11,404,406.87,109,126.4,111,110.02,239,7533,75123,0,-0.65,375.256,"cm",-5.17,"INHS_FISH_83101_measure.json",47.27,47.25,10.77,10.84,2.9,3.37,2.96,2.93,6.37,0.53,5.33,"mm"
"INHS_FISH_83216",137742,"INHS_137742.JPG","83216","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83216.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11197772,1856,1855.06,403,402.01,93,97.12,117,116,213,9936,76768,0,-0.46,394.2,"cm",5.42,"INHS_FISH_83216_measure.json",47.08,47.06,10.22,10.2,2.36,2.46,2.97,2.94,5.4,0.64,4.94,"mm"
"INHS_FISH_83228",137748,"INHS_137748.JPG","83228","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83228.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10939133,1532,1531.31,358,357.14,88,95.46,117,117.89,184,9594,56285,-0.01,-1.16,394.781,"cm",7.16,"INHS_FISH_83228_measure.json",38.81,38.79,9.07,9.05,2.23,2.42,2.96,2.99,4.66,0.62,3.61,"mm"
"INHS_FISH_83350",137797,"INHS_137797.JPG","83350","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83350.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10658115,1686,1685.07,409,410.26,108,111.83,132,132.23,220,12180,76250,0,0.51,393.489,"cm",2.55,"INHS_FISH_83350_measure.json",42.85,42.82,10.39,10.43,2.74,2.84,3.35,3.36,5.59,0.79,4.92,"mm"
"INHS_FISH_83392",137801,"INHS_137801.JPG","83392","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83392.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,11117560,1385,1384.13,339,342.77,87,87.57,108,107.56,166,7594,44995,0,-0.79,392.604,"cm",0.2,"INHS_FISH_83392_measure.json",35.28,35.26,8.63,8.73,2.22,2.23,2.75,2.74,4.23,0.49,2.92,"mm"
"INHS_FISH_84159",137908,"INHS_137908.JPG","84159","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_84159.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10634907,2975,2978.19,721,731.29,176,197.68,195,194.37,360,27221,222227,0,-3.04,344.793,"cm",-0.89,"INHS_FISH_84159_measure.json",86.28,86.38,20.91,21.21,5.1,5.73,5.66,5.64,10.44,2.29,18.69,"mm"
"INHS_FISH_85573",138256,"INHS_138256.JPG","85573","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_85573.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11362616,1621,1620.32,401,403.76,115,116.25,120,119.15,275,10218,83796,0,1.13,392.286,"cm",-7.76,"INHS_FISH_85573_measure.json",41.32,41.3,10.22,10.29,2.93,2.96,3.06,3.04,7.01,0.66,5.45,"mm"
"INHS_FISH_85684",138290,"INHS_138290.JPG","85684","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_85684.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10908129,1526,1525.05,372,371.44,114,114,105,104.69,197,7710,61052,0,0.45,392.242,"cm",-2.22,"INHS_FISH_85684_measure.json",38.9,38.88,9.48,9.47,2.91,2.91,2.68,2.67,5.02,0.5,3.97,"mm"
"INHS_FISH_85989",138368,"INHS_138368.JPG","85989","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_85989.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11447811,1517,1516.01,348,347.76,84,92.61,87,88.07,195,5266,56334,0,-0.15,391.092,"cm",5.17,"INHS_FISH_85989_measure.json",38.79,38.76,8.9,8.89,2.15,2.37,2.22,2.25,4.99,0.34,3.68,"mm"
"INHS_FISH_86754",138554,"INHS_138554.JPG","86754","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86754.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10989278,1936,1935.32,486,485.99,146,153.38,134,133.02,247,12170,99008,0,-1.04,392.864,"cm",11.65,"INHS_FISH_86754_measure.json",49.28,49.26,12.37,12.37,3.72,3.9,3.41,3.39,6.29,0.79,6.41,"mm"
"INHS_FISH_86923",138586,"INHS_138586.JPG","86923","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86923.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11152240,2523,2522.2,587,586.02,177,192.63,153,152.27,299,15054,150581,0,-0.73,393.793,"cm",-1.99,"INHS_FISH_86923_measure.json",64.07,64.05,14.91,14.88,4.49,4.89,3.89,3.87,7.59,0.97,9.71,"mm"
"INHS_FISH_86961",138595,"INHS_138595.JPG","86961","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86961.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,10196753,1780,1779.01,488,487.12,150,162.31,125,124.26,228,10099,92422,0,-0.23,394.033,"cm",-3.23,"INHS_FISH_86961_measure.json",45.17,45.15,12.38,12.36,3.81,4.12,3.17,3.15,5.79,0.65,5.95,"mm"
"INHS_FISH_86967",138598,"INHS_138598.JPG","86967","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86967.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10767740,1816,1815.13,443,442.29,113,117.18,135,134.24,230,13287,86763,0,-0.69,394.51,"cm",0.27,"INHS_FISH_86967_measure.json",46.03,46.01,11.23,11.21,2.86,2.97,3.42,3.4,5.83,0.85,5.57,"mm"
"INHS_FISH_86981",138604,"INHS_138604.JPG","86981","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86981.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10621867,1683,1682.04,406,408.58,105,105.3,125,124.1,216,10519,74471,0,0.41,392.936,"cm",3.41,"INHS_FISH_86981_measure.json",42.83,42.81,10.33,10.4,2.67,2.68,3.18,3.16,5.5,0.68,4.82,"mm"
"INHS_FISH_87192",138646,"INHS_138646.JPG","87192","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87192.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10369482,2565,2564.98,554,559.96,152,153.31,145,144.22,279,14902,135198,0,1.59,395.148,"cm",0.76,"INHS_FISH_87192_measure.json",64.91,64.91,14.02,14.17,3.85,3.88,3.67,3.65,7.06,0.95,8.66,"mm"
"INHS_FISH_87318",138670,"INHS_138670.JPG","87318","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87318.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,9586321,1544,1543.25,407,406.21,121,129.45,113,112.29,211,7997,76545,0,-1.04,394.152,"cm",12.97,"INHS_FISH_87318_measure.json",39.17,39.15,10.33,10.31,3.07,3.28,2.87,2.85,5.35,0.51,4.93,"mm"
"INHS_FISH_87354",138678,"INHS_138678.JPG","87354","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87354.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,9937240,2266,2265.12,462,461.01,116,119.1,147,147.11,258,14756,103141,0,-0.58,396.081,"cm",-1.47,"INHS_FISH_87354_measure.json",57.21,57.19,11.66,11.64,2.93,3.01,3.71,3.71,6.51,0.94,6.57,"mm"
"INHS_FISH_87361",138679,"INHS_138679.JPG","87361","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87361.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11199822,1980,1979,431,430.26,103,110.86,128,127.57,230,10820,87368,0,-0.03,396.399,"cm",-2.52,"INHS_FISH_87361_measure.json",49.95,49.92,10.87,10.85,2.6,2.8,3.23,3.22,5.8,0.69,5.56,"mm"
