"X","SL_bbox","SL_lm","HL_bbox","HL_lm","pOD_bbox","pOD_lm","ED_bbox","ED_lm","HH_lm","EA_m","HA_m","SL_bbox.conv","SL_lm.conv","HL_bbox.conv","HL_lm.conv","pOD_bbox.conv","pOD_lm.conv","ED_bbox.conv","ED_lm.conv","HH_lm.conv","EA_m.conv","HA_m.conv","SL_bbox.diff","SL_lm.diff","HL_bbox.diff","HL_lm.diff","pOD_bbox.diff","pOD_lm.diff","ED_bbox.diff","ED_lm.diff","HH_lm.diff","EA_m.diff","HA_m.diff"
"INHS_FISH_100201",4.66,4.66,1.16,1.16,0.29,0.3,0.3,0.29,224,0.07,0.59,46.64,46.63,11.62,11.64,2.92,2.95,2.97,2.94,5.68,2582.38,23093.84,-0.00399999999999956,-0.00300000000000011,-0.002,-0.00400000000000023,-0.002,0.00499999999999995,0.00299999999999995,-0.004,223.432,-258.168,-2308.794
"INHS_FISH_100532",4.54,4.53,1.03,1.04,0.22,0.23,0.29,0.29,218,0.06,0.51,45.37,45.34,10.32,10.38,2.24,2.31,2.92,2.9,5.54,2362.8,20231.58,0.00300000000000011,-0.00400000000000045,-0.002,0.002,-0.00400000000000003,-0.001,-0.002,0,217.446,-236.22,-2022.648
"INHS_FISH_102135",2.51,2.51,0.6,0.6,0.11,0.11,0.19,0.18,126,0.03,0.17,25.09,25.07,5.97,5.99,1.09,1.09,1.85,1.83,3.2,990.59,6740.65,0.00099999999999989,0.00299999999999967,0.003,0.001,0.000999999999999987,0.000999999999999987,0.005,-0.003,125.68,-99.029,-673.895
"INHS_FISH_102621",3.35,3.38,0.86,0.86,0.22,0.22,0.29,0.29,195,0.06,0.36,33.46,33.81,8.61,8.62,2.21,2.21,2.92,2.89,4.95,2313.8,14293.58,0.004,-0.00100000000000033,-0.001,-0.00199999999999989,-0.001,-0.001,-0.002,0.000999999999999945,194.505,-231.32,-1428.998
"INHS_FISH_102957",4.75,4.79,1.04,1.05,0.28,0.28,0.34,0.34,223,0.08,0.52,47.46,47.91,10.44,10.55,2.78,2.78,3.39,3.37,5.69,3112.08,20389.36,0.00399999999999956,-0.000999999999999446,-0.004,-0.00500000000000012,0.00200000000000006,0.00200000000000006,0.001,0.003,222.431,-311.128,-2038.416
"INHS_FISH_102958",3.37,3.37,0.89,0.89,0.24,0.28,0.27,0.26,183,0.05,0.36,33.75,33.72,8.88,8.89,2.39,2.78,2.67,2.65,4.66,1810.16,14143,-0.00499999999999989,-0.00199999999999978,0.00199999999999989,0.001,0.000999999999999973,0.00200000000000006,0.003,-0.005,182.534,-180.966,-1413.94
"INHS_FISH_103091",4.89,4.89,1.26,1.26,0.34,0.34,0.38,0.38,256,0.1,0.68,48.91,48.89,12.59,12.64,3.35,3.4,3.76,3.76,6.5,4121.96,26851.76,-0.00100000000000033,0.000999999999999446,0.00100000000000011,-0.004,0.005,5.55111512312578e-17,0.004,0.004,255.35,-412.096,-2684.496
"INHS_FISH_104263",4.04,4.04,1.09,1.09,0.3,0.31,0.31,0.31,215,0.06,0.47,40.42,40.41,10.92,10.9,3.04,3.11,3.12,3.09,5.45,2317.75,18721.92,-0.00199999999999978,-0.000999999999999446,-0.002,0,-0.004,-0.001,-0.002,0.001,214.455,-231.715,-1871.722
"INHS_FISH_105892",4.07,4.06,0.99,0.99,0.25,0.25,0.3,0.3,198,0.06,0.43,40.67,40.64,9.91,9.89,2.51,2.55,3.04,3.02,5.02,2438.09,17028.35,0.00300000000000011,-0.00400000000000045,-0.001,0.00099999999999989,-0.001,-0.005,-0.004,-0.002,197.498,-243.749,-1702.405
"INHS_FISH_105978",4.75,4.75,1.27,1.28,0.35,0.35,0.34,0.34,264,0.09,0.73,47.53,47.51,12.74,12.75,3.51,3.52,3.43,3.41,6.71,3506.74,28648.02,-0.00300000000000011,-0.000999999999999446,-0.004,0.00500000000000012,-0.001,-0.002,-0.003,-0.001,263.329,-350.584,-2864.072
"INHS_FISH_106211",4.59,4.59,0.99,0.99,0.19,0.2,0.28,0.28,219,0.06,0.51,45.88,45.88,9.87,9.87,1.93,2.04,2.82,2.8,5.57,2432.35,20108.77,0.00199999999999978,0.00199999999999978,0.00300000000000011,0.00300000000000011,-0.003,-0.004,-0.00199999999999995,5.55111512312578e-17,218.443,-243.175,-2010.367
"INHS_FISH_106370",3.83,3.83,0.87,0.88,0.18,0.18,0.26,0.25,180,0.05,0.36,38.34,38.31,8.71,8.78,1.83,1.83,2.57,2.54,4.57,1926.01,14108.6,-0.00400000000000045,-0.00100000000000033,-0.00100000000000011,0.00200000000000011,-0.003,-0.003,0.003,-0.004,179.543,-192.551,-1410.5
"INHS_FISH_106489",4.01,4,0.98,0.98,0.24,0.24,0.31,0.31,204,0.06,0.43,40.05,40.03,9.84,9.85,2.36,2.38,3.08,3.05,5.18,2501.07,16979.61,0.00499999999999989,-0.00300000000000011,-0.004,-0.005,0.004,0.002,0.002,0.005,203.482,-250.047,-1697.531
"INHS_FISH_106924",4.03,4.03,0.96,0.96,0.22,0.23,0.33,0.32,205,0.07,0.43,40.26,40.27,9.62,9.6,2.21,2.3,3.26,3.25,5.22,2760.63,16802.02,0.00400000000000045,0.00300000000000011,-0.002,0,-0.001,2.77555756156289e-17,0.00400000000000006,-0.005,204.478,-275.993,-1679.772
"INHS_FISH_107279",4.93,4.94,1.14,1.14,0.33,0.33,0.36,0.35,253,0.09,0.62,49.31,49.41,11.36,11.44,3.26,3.27,3.57,3.54,6.4,3626.09,24623.56,-0.00100000000000033,-0.000999999999999446,0.004,-0.004,0.00400000000000006,0.003,0.003,-0.004,252.36,-362.519,-2461.736
"INHS_FISH_107309",2.85,2.85,0.75,0.77,0.2,0.21,0.22,0.21,155,0.03,0.26,28.5,28.49,7.48,7.68,2.04,2.06,2.16,2.14,3.94,1361.93,10027.66,0,0.00100000000000033,0.002,0.002,-0.004,0.00399999999999998,0.00399999999999998,-0.00400000000000003,154.606,-136.163,-1002.506
"INHS_FISH_107723",2.43,2.43,0.6,0.6,0.15,0.15,0.18,0.17,125,0.02,0.17,24.27,24.33,6.01,5.99,1.45,1.52,1.76,1.73,3.18,825.55,6735.05,0.00300000000000011,-0.00299999999999967,-0.001,0.001,0.005,-0.002,0.004,-0.00299999999999997,124.682,-82.535,-673.335
"INHS_FISH_107855",4.17,4.17,0.89,0.89,0.2,0.21,0.31,0.31,210,0.06,0.43,41.68,41.66,8.88,8.86,1.98,2.1,3.1,3.1,5.33,2498.5,16858.74,0.00199999999999978,0.00400000000000045,0.00199999999999989,0.00400000000000011,0.002,-2.77555756156289e-17,0,0,209.467,-249.79,-1685.444
"INHS_FISH_108252",3.04,3.04,0.74,0.74,0.2,0.2,0.25,0.25,165,0.04,0.26,30.39,30.42,7.35,7.41,2,2.01,2.48,2.46,4.18,1656.14,10271.16,0.00099999999999989,-0.00200000000000022,0.005,-0.001,0,-0.000999999999999973,0.002,0.004,164.582,-165.574,-1026.856
"INHS_FISH_108579",3.95,3.96,1.01,1.01,0.28,0.28,0.33,0.33,218,0.08,0.47,39.55,39.62,10.1,10.09,2.81,2.83,3.32,3.29,5.52,2964.46,18689.85,-0.00499999999999945,-0.00199999999999978,0,0.00100000000000011,-0.001,-0.003,-0.00199999999999995,0.001,217.448,-296.366,-1868.515
"INHS_FISH_108622",2.43,2.43,0.61,0.62,0.13,0.14,0.21,0.21,125,0.03,0.17,24.28,24.29,6.14,6.16,1.3,1.36,2.07,2.07,3.2,1309.57,6741.28,0.00200000000000022,0.00100000000000033,-0.004,0.004,0,0.004,0.003,0.003,124.68,-130.927,-673.958
"INHS_FISH_108901",4.17,4.2,1.01,1.02,0.29,0.3,0.31,0.31,223,0.06,0.47,41.74,41.96,10.09,10.17,2.94,2.98,3.12,3.1,5.66,2544.8,18438.94,-0.00400000000000045,0.00400000000000045,0.00100000000000011,0.00300000000000011,-0.004,0.002,-0.002,0,222.434,-254.42,-1843.424
"INHS_FISH_109174",4.62,4.64,1.02,1.03,0.22,0.22,0.32,0.32,191,0.08,0.48,46.2,46.37,10.19,10.33,2.22,2.24,3.23,3.21,5.05,2973.3,18116.05,0,0.00300000000000011,0.00100000000000011,-0.00299999999999989,-0.00200000000000003,-0.00400000000000003,-0.003,-0.001,190.495,-297.25,-1811.125
"INHS_FISH_109176",5.2,5.21,1.17,1.17,0.31,0.34,0.35,0.35,227,0.09,0.6,52.04,52.08,11.69,11.7,3.12,3.38,3.54,3.52,6,3318.31,22699.34,-0.00399999999999956,0.00199999999999978,0.00099999999999989,0,-0.002,0.00200000000000006,-0.004,-0.002,226.4,-331.741,-2269.334
"INHS_FISH_109178",5.03,5.03,1.19,1.19,0.32,0.34,0.35,0.34,238,0.09,0.67,50.31,50.31,11.89,11.88,3.22,3.39,3.45,3.44,6.28,3394.88,25283.98,-0.00100000000000033,-0.00100000000000033,0.00099999999999989,0.00199999999999978,-0.002,0.001,0.00499999999999995,-0.00399999999999995,237.372,-339.398,-2527.728
"INHS_FISH_109180",5.34,5.34,1.18,1.19,0.32,0.37,0.38,0.38,252,0.09,0.66,53.36,53.36,11.84,11.86,3.22,3.72,3.81,3.78,6.66,3568.51,24785.06,0.00399999999999956,0.00399999999999956,-0.004,0.004,-0.002,-0.002,-0.001,0.002,251.334,-356.761,-2477.846
"INHS_FISH_109181",5.82,5.82,1.27,1.27,0.35,0.36,0.34,0.34,265,0.09,0.78,58.19,58.16,12.73,12.72,3.48,3.61,3.38,3.35,7,3503.95,29489.96,0.00100000000000033,0.00400000000000045,-0.00300000000000011,-0.002,0.002,-0.001,0.00200000000000006,0.005,264.3,-350.305,-2948.216
"INHS_FISH_109184",4.71,4.72,1.06,1.07,0.28,0.28,0.32,0.32,206,0.07,0.52,47.06,47.19,10.63,10.68,2.78,2.78,3.23,3.2,5.45,2715.39,19508.27,0.00399999999999956,0.00100000000000033,-0.00300000000000011,0.002,0.00200000000000006,0.00200000000000006,-0.003,0,205.455,-271.469,-1950.307
"INHS_FISH_109190",5.96,5.97,1.37,1.37,0.38,0.4,0.35,0.35,266,0.09,0.83,59.61,59.66,13.69,13.66,3.84,3.96,3.47,3.45,7.04,3372.3,31379.16,-0.00100000000000033,0.00400000000000045,0.00100000000000011,0.004,-0.004,0.004,0.00299999999999995,0.00499999999999995,265.296,-337.14,-3137.086
"INHS_FISH_109191",6.33,6.33,1.36,1.36,0.4,0.41,0.38,0.37,286,0.11,0.9,63.32,63.33,13.62,13.63,4.04,4.07,3.75,3.73,7.5,4047.95,34118.64,-0.00199999999999978,-0.00300000000000011,-0.00199999999999978,-0.00299999999999989,-0.004,0.00299999999999995,0.005,-0.003,285.25,-404.685,-3410.964
"INHS_FISH_109193",3.24,3.25,0.68,0.68,0.12,0.12,0.26,0.26,40,0.06,0.19,32.41,32.48,6.81,6.84,1.21,1.21,2.59,2.57,1.06,2115.27,7151.89,-0.000999999999999446,0.00200000000000022,-0.00099999999999989,-0.00399999999999989,-0.001,-0.001,0.001,0.003,39.894,-211.467,-714.999
"INHS_FISH_109198",6.26,6.27,1.75,1.75,0.36,0.36,0.41,0.41,290,0.13,0.97,62.63,62.73,17.5,17.51,3.62,3.62,4.09,4.06,7.65,4815.73,36745.72,-0.00300000000000011,-0.00300000000000011,0,-0.00100000000000011,-0.002,-0.002,0.001,0.004,289.235,-481.443,-3673.602
"INHS_FISH_109201",5.09,5.09,1.14,1.16,0.27,0.27,0.37,0.37,211,0.09,0.58,50.88,50.86,11.43,11.56,2.69,2.69,3.7,3.67,5.61,3452.66,21692.7,0.00199999999999978,0.00399999999999956,-0.00300000000000011,0.00399999999999978,0.001,0.001,0,0.003,210.439,-345.176,-2168.69
"INHS_FISH_109205",5.16,5.15,1.22,1.21,0.34,0.34,0.42,0.42,251,0.12,0.67,51.57,51.54,12.16,12.15,3.37,3.43,4.19,4.16,6.61,4696.59,25316.49,0.00300000000000011,-0.00399999999999956,0.004,-0.00500000000000012,0.003,-0.003,0.000999999999999945,0.00399999999999995,250.339,-469.539,-2530.979
"INHS_FISH_109206",4.09,4.09,0.94,0.94,0.24,0.26,0.29,0.29,197,0.05,0.4,40.95,40.92,9.43,9.4,2.42,2.64,2.9,2.87,5.19,1799.69,15021.38,-0.00500000000000078,-0.00200000000000067,-0.003,-1.11022302462516e-16,-0.002,-0.004,0,0.00299999999999995,196.481,-179.919,-1501.738
"INHS_FISH_109244",3.21,3.25,0.8,0.79,0.19,0.21,0.24,0.24,166,0.05,0.29,32.06,32.47,7.96,7.94,1.88,2.05,2.43,2.41,4.21,1860.8,11330.03,0.00399999999999956,0.00300000000000011,0.004,-0.004,0.002,0.005,-0.00300000000000003,-0.00100000000000003,165.579,-186.03,-1132.713
"INHS_FISH_109884",4.54,4.54,1,0.99,0.25,0.27,0.34,0.34,109,0.08,0.4,45.41,45.43,9.95,9.95,2.46,2.74,3.4,3.38,2.77,3128.43,15564.96,-0.000999999999999446,-0.00300000000000011,0.00500000000000012,-0.00499999999999989,0.004,-0.004,5.55111512312578e-17,0.00200000000000006,108.723,-312.763,-1556.096
"INHS_FISH_11806",3.82,3.82,0.88,0.87,0.25,0.25,0.28,0.28,190,0.06,0.36,38.21,38.2,8.76,8.74,2.46,2.52,2.82,2.79,4.82,2216.52,14218.47,-0.00100000000000033,-4.44089209850063e-16,0.004,-0.004,0.004,-0.002,-0.00199999999999995,0.001,189.518,-221.592,-1421.487
"INHS_FISH_11858",4.71,4.74,1.17,1.18,0.35,0.35,0.36,0.36,258,0.09,0.61,47.07,47.38,11.7,11.76,3.49,3.49,3.64,3.61,6.52,3426.1,24095.95,0.00300000000000011,0.00199999999999978,0,0.004,0.000999999999999945,0.000999999999999945,-0.004,-0.001,257.348,-342.52,-2408.985
"INHS_FISH_11869",4.08,4.12,0.94,0.95,0.28,0.28,0.33,0.32,215,0.08,0.43,40.8,41.16,9.39,9.55,2.79,2.79,3.28,3.25,5.46,3079.34,17099.66,0,0.00400000000000045,0.00099999999999989,-0.00500000000000012,0.001,0.001,0.00200000000000006,-0.005,214.454,-307.854,-1709.536
"INHS_FISH_11891",4.11,4.11,0.91,0.91,0.23,0.25,0.31,0.31,206,0.07,0.42,41.15,41.15,9.11,9.11,2.31,2.51,3.12,3.1,5.23,2599.01,16524.1,-0.00499999999999989,-0.00499999999999989,-0.00099999999999989,-0.00099999999999989,-0.001,-0.001,-0.002,0,205.477,-259.831,-1651.99
"INHS_FISH_12657",4.29,4.29,1.02,1.02,0.21,0.23,0.29,0.29,217,0.06,0.52,42.86,42.89,10.18,10.16,2.1,2.34,2.91,2.89,5.49,2465.48,20540.34,0.00400000000000045,0.00100000000000033,0.002,0.004,-2.77555756156289e-17,-0.00399999999999998,-0.00100000000000006,0.000999999999999945,216.451,-246.488,-2053.514
"INHS_FISH_1420",3.7,3.69,0.89,0.88,0.2,0.21,0.31,0.3,190,0.06,0.37,36.97,36.95,8.87,8.84,1.98,2.12,3.07,3.05,4.81,2227.8,14514.51,0.00300000000000011,-0.00500000000000034,0.00300000000000011,-0.004,0.002,-0.00200000000000003,0.003,-0.005,189.519,-222.72,-1451.081
"INHS_FISH_1475",4.27,4.27,1,1.02,0.26,0.26,0.31,0.31,213,0.07,0.46,42.74,42.75,10.01,10.16,2.64,2.64,3.12,3.1,5.36,2884.27,18280.65,-0.00400000000000045,-0.00500000000000078,-0.00099999999999989,0.004,-0.004,-0.004,-0.002,0,212.464,-288.357,-1827.605
"INHS_FISH_17758",3.62,3.62,0.81,0.81,0.2,0.21,0.24,0.24,179,0.05,0.32,36.21,36.24,8.15,8.13,2.02,2.13,2.43,2.41,4.53,1942.57,12827.61,-0.00099999999999989,-0.004,-0.005,-0.003,-0.002,-0.003,-0.00300000000000003,-0.00100000000000003,178.547,-194.207,-1282.441
"INHS_FISH_17803",4.28,4.28,0.92,0.93,0.22,0.23,0.31,0.31,202,0.07,0.4,42.77,42.78,9.22,9.25,2.23,2.28,3.14,3.12,5.12,2863.38,15755.55,0.00300000000000011,0.00199999999999978,-0.002,0.005,-0.003,0.00200000000000003,-0.004,-0.002,201.488,-286.268,-1575.155
"INHS_FISH_22941",3.83,3.83,0.93,0.93,0.24,0.25,0.24,0.24,202,0.04,0.4,38.29,38.26,9.26,9.28,2.44,2.45,2.44,2.42,5.13,1530.83,15570.88,0.00100000000000033,0.00400000000000045,0.00400000000000011,0.00200000000000011,-0.004,0.00499999999999998,-0.004,-0.002,201.487,-153.043,-1556.688
"INHS_FISH_26980",2.69,2.7,0.62,0.63,0.14,0.14,0.19,0.19,137,0.03,0.19,26.86,27,6.15,6.27,1.37,1.37,1.92,1.9,3.47,1102.87,7686.93,0.004,0,0.005,0.003,0.003,0.003,-0.002,0,136.653,-110.257,-768.503
"INHS_FISH_27043",2.87,2.9,0.71,0.72,0.17,0.17,0.22,0.21,149,0.03,0.23,28.73,28.99,7.07,7.18,1.7,1.72,2.16,2.14,3.79,1294.3,9042.57,-0.00300000000000011,0.00099999999999989,0.00299999999999989,0.002,2.77555756156289e-17,-0.00199999999999997,0.00399999999999998,-0.00400000000000003,148.621,-129.4,-904.027
"INHS_FISH_27108",3.72,3.77,0.9,0.9,0.29,0.29,0.26,0.26,192,0.05,0.36,37.18,37.71,8.95,8.97,2.87,2.87,2.61,2.59,4.87,2137.09,14060.08,0.00200000000000022,-0.00099999999999989,0.00500000000000012,0.003,0.00299999999999995,0.00299999999999995,-0.001,0.001,191.513,-213.659,-1405.648
"INHS_FISH_27141",4.9,4.9,1.14,1.14,0.34,0.34,0.3,0.3,236,0.06,0.56,48.97,48.96,11.39,11.37,3.37,3.39,3.04,3.05,5.97,2540.05,22219.66,0.00300000000000011,0.00400000000000045,0.00099999999999989,0.00299999999999989,0.003,0.001,-0.004,-0.005,235.403,-253.945,-2221.406
"INHS_FISH_27168",4.36,4.36,1.05,1.06,0.27,0.27,0.33,0.33,209,0.07,0.49,43.57,43.57,10.54,10.59,2.72,2.72,3.3,3.27,5.56,2755.27,18497.66,0.00300000000000011,0.00300000000000011,-0.00399999999999978,0.00100000000000011,-0.002,-0.002,5.55111512312578e-17,0.003,208.444,-275.457,-1849.276
"INHS_FISH_28477",5.02,5.03,1.32,1.32,0.46,0.46,0.32,0.32,260,0.07,0.69,50.19,50.25,13.22,13.2,4.57,4.62,3.23,3.21,6.57,2830.2,27307.76,0.000999999999999446,0.00499999999999989,-0.002,2.22044604925031e-16,0.003,-0.002,-0.003,-0.001,259.343,-282.95,-2730.086
"INHS_FISH_28516",6,6,1.32,1.32,0.39,0.39,0.35,0.34,257,0.08,0.74,60,60.04,13.16,13.19,3.9,3.94,3.47,3.45,6.56,3084.74,28880.23,0,-0.00399999999999956,0.004,0.00100000000000011,0,-0.004,0.00299999999999995,-0.005,256.344,-308.394,-2887.283
"INHS_FISH_29673",5.68,5.68,1.31,1.31,0.39,0.39,0.41,0.41,271,0.11,0.77,56.77,56.76,13.06,13.12,3.91,3.91,4.08,4.07,6.87,4351.73,30262.99,0.00299999999999923,0.00399999999999956,0.004,-0.00199999999999978,-0.001,-0.001,0.00199999999999995,0.00299999999999995,270.313,-435.063,-3025.529
"INHS_FISH_30800",8.44,8.44,1.9,1.9,0.58,0.59,0.53,0.53,339,0.19,1.46,84.35,84.39,19.04,19.04,5.84,5.9,5.34,5.34,9.42,6848.82,52690.81,0.00500000000000078,0.000999999999999446,-0.004,-0.004,-0.004,-1.11022302462516e-16,-0.004,-0.004,338.058,-684.692,-5267.621
"INHS_FISH_33014",4.82,4.82,1.21,1.21,0.31,0.34,0.35,0.35,251,0.09,0.63,48.17,48.17,12.14,12.11,3.15,3.43,3.5,3.49,6.37,3348.05,24977.84,0.00300000000000011,0.00300000000000011,-0.004,-0.00099999999999989,-0.005,-0.003,0,0.000999999999999945,250.363,-334.715,-2497.154
"INHS_FISH_33196",2.71,2.75,0.74,0.74,0.23,0.25,0.22,0.21,164,0.03,0.23,27.15,27.46,7.4,7.42,2.31,2.48,2.16,2.14,4.17,1252.99,9106.23,-0.00499999999999989,0.004,0,-0.002,-0.001,0.002,0.00399999999999998,-0.00400000000000003,163.583,-125.269,-910.393
"INHS_FISH_33330",6.06,6.06,1.34,1.35,0.35,0.35,0.38,0.37,268,0.1,0.8,60.58,60.59,13.41,13.47,3.5,3.51,3.76,3.73,6.76,3920.14,31858.48,0.00199999999999978,0.000999999999999446,-0.00099999999999989,0.00300000000000011,0,-0.001,0.004,-0.003,267.324,-391.914,-3185.048
"INHS_FISH_33382",6.78,6.79,1.72,1.73,0.5,0.5,0.51,0.51,298,0.2,1.14,67.81,67.89,17.17,17.26,4.96,4.96,5.08,5.06,8.26,7076.87,41068.98,-0.00100000000000033,0.00100000000000033,0.00299999999999989,0.00399999999999978,0.004,0.004,0.002,0.004,297.174,-707.487,-4105.758
"INHS_FISH_33608",1.86,1.93,0.7,0.7,0.11,0.11,0.18,0.18,109,0.02,0.14,18.58,19.33,7,6.98,1.12,1.14,1.81,1.79,2.77,898.8,5654.97,0.00200000000000022,-0.00299999999999989,0,0.00199999999999989,-0.00200000000000002,-0.00399999999999999,-0.001,0.001,108.723,-89.86,-565.357
"INHS_FISH_33711",3.31,3.31,0.67,0.67,0.13,0.15,0.24,0.24,162,0.04,0.25,33.1,33.11,6.72,6.69,1.33,1.5,2.44,2.42,4.08,1680.06,9797.13,0,-0.00099999999999989,-0.00199999999999989,0.001,-0.003,0,-0.004,-0.002,161.592,-167.966,-979.463
"INHS_FISH_35010",5.71,5.73,1.29,1.29,0.39,0.41,0.33,0.33,269,0.08,0.74,57.09,57.31,12.87,12.85,3.93,4.14,3.3,3.27,6.87,3069.77,29079.96,0.000999999999999446,-0.000999999999999446,0.00300000000000011,0.00500000000000012,-0.003,-0.004,5.55111512312578e-17,0.003,268.313,-306.897,-2907.256
"INHS_FISH_35020",4.84,4.84,1.07,1.06,0.32,0.32,0.33,0.32,222,0.07,0.5,48.37,48.35,10.67,10.65,3.17,3.19,3.27,3.25,5.63,2903.79,19826.59,0.00300000000000011,0.00499999999999989,0.00300000000000011,-0.00499999999999989,0.003,0.001,0.003,-0.005,221.437,-290.309,-1982.159
"INHS_FISH_3504",4.21,4.23,0.94,0.96,0.24,0.24,0.3,0.3,211,0.07,0.46,42.14,42.29,9.4,9.65,2.35,2.35,2.98,2.96,5.33,2589.57,18074.65,-0.00400000000000045,0.00100000000000033,-1.11022302462516e-16,-0.00500000000000012,0.00499999999999998,0.00499999999999998,0.002,0.004,210.467,-258.887,-1807.005
"INHS_FISH_36043",6.41,6.42,1.52,1.52,0.45,0.48,0.4,0.4,310,0.12,1.05,64.13,64.19,15.17,15.16,4.51,4.83,4,4,7.9,4698.39,41074.15,-0.00299999999999923,0.00100000000000033,0.00300000000000011,0.004,-0.000999999999999945,-0.003,0,0,309.21,-469.719,-4106.365
"INHS_FISH_36527",4.8,4.8,1.23,1.23,0.32,0.35,0.36,0.36,263,0.09,0.71,47.99,47.98,12.34,12.33,3.19,3.47,3.58,3.56,6.72,3367.73,27796.84,0.000999999999999446,0.00199999999999978,-0.004,-0.00300000000000011,0.001,0.00299999999999995,0.002,0.004,262.328,-336.683,-2778.974
"INHS_FISH_36532",3.74,3.75,0.9,0.9,0.22,0.28,0.24,0.24,198,0.04,0.4,37.42,37.5,9.02,9.05,2.19,2.8,2.42,2.42,5.03,1584.27,15885.17,-0.00199999999999978,0,-0.00199999999999989,-0.005,0.001,5.55111512312578e-17,-0.002,-0.002,197.497,-158.387,-1588.117
"INHS_FISH_37891",5.99,6.08,1.33,1.34,0.41,0.41,0.38,0.37,287,0.1,0.82,59.87,60.79,13.26,13.42,4.06,4.06,3.78,3.75,7.32,3802.06,32278.38,0.00300000000000011,0.00100000000000033,0.004,-0.002,0.004,0.004,0.002,-0.005,286.268,-380.106,-3227.018
"INHS_FISH_38217",9.81,9.82,2.36,2.37,0.82,0.82,0.66,0.66,414,0.3,2.35,98.14,98.19,23.65,23.66,8.15,8.15,6.57,6.59,12.36,9955.93,78626.36,-0.00399999999999956,0.00100000000000122,-0.00499999999999989,0.004,0.00499999999999989,0.00499999999999989,0.003,0.001,412.764,-995.293,-7860.286
"INHS_FISH_38220",5.89,5.89,1.35,1.35,0.39,0.39,0.41,0.4,280,0.11,0.8,58.91,58.89,13.46,13.49,3.88,3.88,4.06,4.04,7.06,4284.49,31562.6,-0.00100000000000033,0.000999999999999446,0.004,0.00100000000000011,0.002,0.002,0.004,-0.004,279.294,-428.339,-3155.46
"INHS_FISH_38302",6.15,6.15,1.25,1.25,0.32,0.33,0.4,0.4,267,0.11,0.78,61.52,61.53,12.52,12.5,3.2,3.28,4.01,3.98,7.13,4133.41,29068.45,-0.00199999999999978,-0.00300000000000011,-0.002,0,0,0.00200000000000006,-0.000999999999999945,0.002,266.287,-413.231,-2906.065
"INHS_FISH_38304",4.66,4.66,1.15,1.14,0.36,0.36,0.34,0.34,244,0.08,0.59,46.63,46.63,11.47,11.45,3.57,3.57,3.39,3.36,6.22,3198.53,23147.67,-0.00300000000000011,-0.00300000000000011,0.00299999999999989,-0.00500000000000012,0.003,0.003,0.001,0.00400000000000006,243.378,-319.773,-2314.177
"INHS_FISH_38421",5.28,5.28,1.29,1.29,0.33,0.34,0.39,0.39,256,0.11,0.68,52.83,52.8,12.89,12.92,3.35,3.35,3.86,3.88,6.5,4485.68,26933.35,-0.00299999999999923,8.88178419700125e-16,0.00099999999999989,-0.002,-0.005,0.005,0.004,0.002,255.35,-448.458,-2692.655
"INHS_FISH_38522",11.12,11.12,2.48,2.48,0.72,0.75,0.7,0.7,437,0.36,2.59,111.2,111.19,24.76,24.75,7.18,7.49,7.01,7.02,12.26,12922.93,92348.55,-1.77635683940025e-15,0.000999999999999446,0.004,0.00499999999999989,0.002,0.001,-0.001,-0.002,435.774,-1291.933,-9232.265
"INHS_FISH_38536",4.39,4.44,1.17,1.2,0.44,0.49,0.31,0.31,270,0.07,0.6,43.94,44.4,11.75,11.96,4.44,4.87,3.08,3.07,6.81,2793.92,23810.2,-0.00400000000000045,8.88178419700125e-16,-0.00500000000000012,0.00399999999999978,-0.00400000000000006,0.003,0.002,0.003,269.319,-279.322,-2380.42
"INHS_FISH_38725",5.67,5.67,1.27,1.26,0.32,0.34,0.34,0.34,179,0.07,0.72,56.71,56.7,12.66,12.63,3.2,3.38,3.39,3.38,4.74,2489.31,27053.84,-0.00100000000000033,0,0.004,-0.00300000000000011,0,0.00200000000000006,0.001,0.00200000000000006,178.526,-248.861,-2704.664
"INHS_FISH_38783",4.06,4.06,1.03,1.03,0.26,0.26,0.34,0.34,210,0.08,0.46,40.61,40.62,10.27,10.31,2.59,2.6,3.4,3.37,5.32,3113.74,17971.91,-0.00100000000000033,-0.00199999999999978,0.00300000000000011,-0.00100000000000011,0.001,0,5.55111512312578e-17,0.003,209.468,-311.294,-1796.731
"INHS_FISH_38815",4.91,4.9,1.22,1.21,0.37,0.38,0.31,0.31,233,0.07,0.61,49.07,49.05,12.17,12.15,3.68,3.79,3.12,3.1,5.91,2603.61,23924.48,0.00300000000000011,-0.00499999999999901,0.00299999999999989,-0.00500000000000012,0.002,0.001,-0.002,0,232.409,-260.291,-2391.838
"INHS_FISH_39009",2.99,3.08,0.73,0.73,0.2,0.2,0.23,0.23,160,0.04,0.23,29.85,30.79,7.25,7.34,2.04,2.04,2.29,2.27,4.07,1434.55,9215.77,0.00499999999999989,0.00100000000000033,0.005,-0.004,-0.004,-0.004,0.001,0.003,159.593,-143.415,-921.347
"INHS_FISH_39053",4.73,4.74,1.06,1.06,0.31,0.31,0.31,0.31,218,0.07,0.51,47.35,47.36,10.56,10.6,3.11,3.13,3.11,3.08,5.55,2583.66,20208.53,-0.00499999999999989,0.00400000000000045,0.004,0,-0.001,-0.003,-0.001,0.002,217.445,-258.296,-2020.343
