"","original_file_name","id.x","file_name","catalog_id","dataset","path","scientific_name.x","genus.x","family.x","institution","width","height","size","id.y","image_metadata_id","user_id","fish_number","has_ruler","has_label","labelname_matched_imagefilename","barcode_visible","label_detailed","has_colorbar","has_label_attached_fish","non_specimen_objects","if_overlapping","specimen_angled","specimen_viewing","straight_curved","if_missing_parts","if_parts_visible","fins_folded_oddly","brightness","if_background_uniform","if_focus","color_issues","image_quality","scientific_name.y","genus.y","family.y"
"3937","INHS_FISH_58070.jpg",133914,"INHS_133914.JPG",58070,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_58070.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10926923,"b34140e4-a54a-57ab-a991-f9e46a84ce21","1a7d6709-1dd4-4241-976b-e5cf79bc2b60",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis leuciodus","Notropis ","Cyprinidae"
"3938","INHS_FISH_58076.jpg",133915,"INHS_133915.JPG",58076,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_58076.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11133418,"67693c6b-4471-5b75-992b-3b864b2286eb","9dcfc6d1-4aa2-45ad-946c-e3bfafbb550d",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",4,"Notropis leuciodus","Notropis ","Cyprinidae"
"3941","INHS_FISH_58116.jpg",133921,"INHS_133921.JPG",58116,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_58116.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11078990,"d5d4ce37-db57-592d-925c-d7b7e485d1e6","5eb932b4-cd31-4455-aee2-382ccefed08b",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis leuciodus","Notropis ","Cyprinidae"
"3971","INHS_FISH_58554.jpg",133973,"INHS_133973.JPG",58554,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_58554.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11253450,"170c1bc9-a60c-51c5-8890-fbff48db2f9b","24dd75e7-e492-4ce0-96f1-e7bf814f7978",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis texanus","Notropis ","Cyprinidae"
"3977","INHS_FISH_58593.jpg",133988,"INHS_133988.JPG",58593,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_58593.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11722510,"7743329b-4758-529b-be7a-74a78abefec5","4d8830ef-fc9c-4c9d-b61a-75fd97d3b7ba",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis texanus","Notropis ","Cyprinidae"
"3979","INHS_FISH_58602.jpg",133993,"INHS_133993.JPG",58602,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_58602.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11247065,"c3ba7561-0c92-58f7-abb1-32e0ae85fefe","cc6afcca-417d-45f4-9e38-a54eab9dec35",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"3983","INHS_FISH_58662.jpg",134006,"INHS_134006.JPG",58662,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_58662.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10622045,"0cfc7da3-e635-5a66-8be5-1de7ec04f560","ae9a06e8-97b4-4e1b-a449-3be2b4499038",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",7,"Notropis photogenis","Notropis ","Cyprinidae"
"4019","INHS_FISH_59003.jpg",134096,"INHS_134096.JPG",59003,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_59003.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10978058,"a36c04ca-7dbc-5f4e-964d-1827bbdc97ec","65a19e75-3cd3-4ced-9f81-1c734e3a5cf3",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis leuciodus","Notropis ","Cyprinidae"
"4021","INHS_FISH_59049.jpg",134102,"INHS_134102.JPG",59049,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_59049.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11011860,"de1d67b5-a6e9-5967-af6b-bf079df2c9d7","93f7b2c6-3512-4581-ac24-a8ee8efffff0",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis leuciodus","Notropis ","Cyprinidae"
"4025","INHS_FISH_59090.jpg",134116,"INHS_134116.JPG",59090,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_59090.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10633398,"9ca9412e-9ea7-5b53-9a64-00dcd156b1f6","206d2fa5-2e47-456c-a802-67f20dfbd9a3",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis photogenis","Notropis ","Cyprinidae"
"4054","INHS_FISH_59366.jpg",134216,"INHS_134216.JPG",59366,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_59366.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11239902,"b84a3d3a-782b-58ab-809a-2ff530504343","73afde1e-c4bf-4901-979e-aa7dfe8801ad",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis leuciodus","Notropis ","Cyprinidae"
"4061","INHS_FISH_59447.jpg",134235,"INHS_134235.JPG",59447,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_59447.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10835851,"78b74d71-ce8e-5569-8d79-26fec689c8d7","d603675a-950b-4363-af2b-2e3f989d7c1f",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis leuciodus","Notropis ","Cyprinidae"
"4063","INHS_FISH_59481.jpg",134244,"INHS_134244.JPG",59481,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_59481.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11261949,"0fa18b32-c938-5c69-aa63-87ba3d657d55","7e880f72-f890-4d2e-bc11-83e88c7fb35a",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",9,"Notropis leuciodus","Notropis ","Cyprinidae"
"4067","INHS_FISH_59517.jpg",134255,"INHS_134255.JPG",59517,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_59517.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11496692,"55c15c09-2ea8-5bcc-9f04-bd99a0ed72ba","581aafdf-cf2f-42aa-869b-d1d33fed2b39",10,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",9,"Notropis leuciodus","Notropis ","Cyprinidae"
"4068","INHS_FISH_59529.jpg",134257,"INHS_134257.JPG",59529,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_59529.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11535527,"18ef9036-4603-5622-8cfd-0c99fce1db87","3523b3c1-a085-4e6b-a566-87b20b62c0de",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis leuciodus","Notropis ","Cyprinidae"
"4075","INHS_FISH_59596.jpg",134275,"INHS_134275.JPG",59596,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_59596.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10732027,"8de1241a-a386-5c50-a576-293de2409d4c","9e66d2ac-9f17-4fcd-8ef6-91dba4fda7c7",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis leuciodus","Notropis ","Cyprinidae"
"4092","INHS_FISH_60532.jpg",134340,"INHS_134340.JPG",60532,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_60532.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10945778,"1e5943f8-488b-5163-8698-cd39e660f04a","abcc13ac-8c1d-40cb-94b2-dd540e20a6b7",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis texanus","Notropis ","Cyprinidae"
"4093","INHS_FISH_60539.jpg",134345,"INHS_134345.JPG",60539,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_60539.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9643860,"37cbcd06-f829-540d-82d4-59d6eba8c0e8","8d1dc3d9-4f01-4ca0-947c-c2a63599ee53",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis baileyi","Notropis ","Cyprinidae"
"4094","INHS_FISH_60540.jpg",134346,"INHS_134346.JPG",60540,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_60540.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10613157,"aeeb5b77-c820-57cf-a537-210675692feb","100892ed-8a49-4e25-aa2b-527b5b613d7a",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis texanus","Notropis ","Cyprinidae"
"4138","INHS_FISH_61084.jpg",134457,"INHS_134457.JPG",61084,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_61084.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11139048,"0c85fdd4-6420-532c-b16b-bf667ee03999","b38d3d8c-4978-4fe9-a9c7-c4564c0a1dd1",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"4140","INHS_FISH_61088.jpg",134459,"INHS_134459.JPG",61088,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_61088.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10849894,"56fb4e39-c81c-5f04-b80a-f46051f26aa4","9ec0bac6-097b-4e9e-89b9-e147c968dd90",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis texanus","Notropis ","Cyprinidae"
"4159","INHS_FISH_61757.jpg",134515,"INHS_134515.JPG",61757,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_61757.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11006868,"b957ba3e-e951-54bf-af81-78070016cd9d","55584565-722e-44cd-9fcb-f8b5331cd918",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis leuciodus","Notropis ","Cyprinidae"
"4176","INHS_FISH_6219.jpg",123100,"INHS_123100.JPG",6219,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_6219.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10716176,"05ff77a1-f4ea-5736-8915-4a3968fed507","e58e286b-a2f3-4300-9c52-bc949c9a5f50",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"4190","INHS_FISH_62293.jpg",134587,"INHS_134587.JPG",62293,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62293.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11194665,"ac26a84b-a9ce-57c5-8bbe-5ae1fb48a60c","48445e7f-ed67-4473-baaf-4eb0e8ec169a",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"4232","INHS_FISH_62643.jpg",134687,"INHS_134687.JPG",62643,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62643.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9558660,"3e9b3fc7-0038-5f55-b258-3bb280a35635","83d52d8f-7f43-4586-865c-e202d1bfe1f2",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis baileyi","Notropis ","Cyprinidae"
"4233","INHS_FISH_62644.jpg",134688,"INHS_134688.JPG",62644,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62644.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,10033394,"15bc5bcf-9dbb-5d90-94d2-00accc9419ed","853cd163-a910-424c-84c1-895417419081",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",5,"Notropis ammophilus","Notropis ","Cyprinidae"
"4234","INHS_FISH_62645.jpg",134689,"INHS_134689.JPG",62645,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62645.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10958742,"2e23b88e-2318-50f5-b83c-e29bb7d71ee5","d57fad01-4d0d-4921-9301-f1f7ab4738e7",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",3,"Notropis texanus","Notropis ","Cyprinidae"
"4235","INHS_FISH_62646.jpg",134690,"INHS_134690.JPG",62646,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62646.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11094481,"4e3e7d55-419e-5e75-b08b-00a083224af9","e20682a4-8e3c-4044-beab-3c436448096f",5,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"4237","INHS_FISH_62659.jpg",134692,"INHS_134692.JPG",62659,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62659.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,10263983,"6cc81dc9-03f4-546a-a728-fb05b50d5ff9","94e9cda2-8be5-46a2-9e69-4a3c02bda9f3",12,1,"True","True","True","False","detailed","False","False","no","False",6,"left","straight","False","True","False","normal","False","True","none",6,"Notropis ammophilus","Notropis ","Cyprinidae"
"4238","INHS_FISH_62666.jpg",134694,"INHS_134694.JPG",62666,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62666.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10897882,"2aa29969-b025-5df2-a835-730116c47e38","a5ed2d7a-85e5-4bee-a337-0c32a7d64786",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"4239","INHS_FISH_62681.jpg",134699,"INHS_134699.JPG",62681,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62681.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10600373,"7a20b382-0627-56c4-949c-c4bc9628586f","b229301e-2dd2-4094-9ae4-19118593ffb1",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis stilbius","Notropis ","Cyprinidae"
"4240","INHS_FISH_62697.jpg",134702,"INHS_134702.JPG",62697,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62697.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10480189,"f12467b8-a3a8-5a2f-96f3-6db8c2c50c88","bd95a94e-79f4-4c1d-b87f-96e64d8b7ce0",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"4241","INHS_FISH_62701.jpg",134704,"INHS_134704.JPG",62701,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62701.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9188133,"dd0b522a-2408-5bb2-b0a1-f459af827364","ace32012-c4d7-45ae-b2e9-702f5445e8e1",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",7,"Notropis baileyi","Notropis ","Cyprinidae"
"4242","INHS_FISH_62711.jpg",134705,"INHS_134705.JPG",62711,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62711.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10808213,"a9fc850b-63f4-5156-9cbd-eaab5fda6331","addd6812-0bd4-4b66-a9e7-4b94322f09a8",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis stilbius","Notropis ","Cyprinidae"
"4243","INHS_FISH_62712.jpg",134706,"INHS_134706.JPG",62712,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62712.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10937475,"e2e5167b-1fa0-59d6-9343-bf9b5a800d14","98f15689-ad23-449f-8e23-f6147f8b0676",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis texanus","Notropis ","Cyprinidae"
"4246","INHS_FISH_62865.jpg",134720,"INHS_134720.JPG",62865,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62865.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10972081,"172b1320-0266-5d7a-acfc-76201ca03bde","660a56ec-fe1c-4443-bdcb-0202b9346160",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"4247","INHS_FISH_62871.jpg",134721,"INHS_134721.JPG",62871,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62871.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10729644,"63142ac5-e9de-5e04-a3c2-6029ccb2eb4d","526a3b3c-298e-4d91-918a-a52480dfcf56",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",9,"Notropis photogenis","Notropis ","Cyprinidae"
"4254","INHS_FISH_62916.jpg",134733,"INHS_134733.JPG",62916,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62916.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11065507,"c74d528e-4273-56ef-8c44-8d7bd07460ab","2afc2847-4ea6-4ec9-bbf7-c0458235d219",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"4257","INHS_FISH_62951.jpg",134748,"INHS_134748.JPG",62951,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62951.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11042224,"15bdc097-c626-5ef3-83a3-d9f66cafec3d","51217461-ccee-473a-a876-d2a217173e93",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis texanus","Notropis ","Cyprinidae"
"4258","INHS_FISH_62969.jpg",134754,"INHS_134754.JPG",62969,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62969.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10749134,"cedb9e30-8289-50c2-bdb3-b5b24e93b157","70bbfa8f-b2a3-492b-9aba-6cde3083048b",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis texanus","Notropis ","Cyprinidae"
"4259","INHS_FISH_62986.jpg",134761,"INHS_134761.JPG",62986,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62986.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10590490,"c7c7502d-34d3-5883-ba0c-59357baca1c0","24209c91-f716-4d2b-b0bc-4516a173808a",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis texanus","Notropis ","Cyprinidae"
"4260","INHS_FISH_63016.jpg",134767,"INHS_134767.JPG",63016,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63016.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11031987,"eb3a8a31-f860-5be1-9d4f-a9eba93bf1d4","f8f237de-1435-4058-9630-a957ffed0ea6",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis texanus","Notropis ","Cyprinidae"
"4265","INHS_FISH_63069.jpg",134781,"INHS_134781.JPG",63069,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63069.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10853918,"adc11c01-a85a-5b50-8bd8-6f2d179c7f2e","fea606dc-d0b2-44a2-b5db-837ab0f7df1a",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis rubellus","Notropis ","Cyprinidae"
"4266","INHS_FISH_63094.jpg",134785,"INHS_134785.JPG",63094,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63094.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10883529,"467abf93-d532-5701-b8e6-91997b2dd126","c8951da7-c25e-4f62-a6de-8afc1cd8c530",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis rubellus","Notropis ","Cyprinidae"
"4268","INHS_FISH_63158.jpg",134788,"INHS_134788.JPG",63158,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63158.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10670469,"189ad7fa-cc13-5cad-96cd-dc48c39b50ef","21cf363f-3a64-46b7-883e-72d61eedba91",12,1,"True","True","True","False","detailed","False","False","no","False",10,"left","straight","False","True","False","normal","False","True","none",6,"Notropis rubellus","Notropis ","Cyprinidae"
"4309","INHS_FISH_63771.jpg",134925,"INHS_134925.JPG",63771,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63771.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10809318,"5fecf667-b604-5819-857c-5f7ac946267f","d48a86c7-50ca-460c-9086-7aa5ec709789",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis stilbius","Notropis ","Cyprinidae"
"4313","INHS_FISH_63931.jpg",134937,"INHS_134937.JPG",63931,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63931.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10748952,"60677aef-5058-52be-a004-4224c1a99b5b","77b3e0c0-6d9b-4c02-81d8-ef3428a15474",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"4314","INHS_FISH_63944.jpg",134940,"INHS_134940.JPG",63944,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63944.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10749231,"ed1f3877-7ef7-55b4-8bc2-beb6609288a9","ab74bb86-51e5-4f03-8440-a5af4d98f230",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",9,"Notropis photogenis","Notropis ","Cyprinidae"
"4324","INHS_FISH_64052.jpg",134965,"INHS_134965.JPG",64052,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64052.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10730966,"7c43109e-2210-5fbb-a607-2d19bb01c05a","832b8e3c-e8e2-4573-a560-f48d8244d813",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis volucellus","Notropis ","Cyprinidae"
"4327","INHS_FISH_64110.jpg",134981,"INHS_134981.JPG",64110,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64110.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10519956,"1f6c978b-4ac6-56f8-bf68-bac57f54c12d","af6d6dbf-f93f-4495-afe0-cca8710b75da",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis texanus","Notropis ","Cyprinidae"
"4330","INHS_FISH_64170.jpg",134993,"INHS_134993.JPG",64170,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64170.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11094873,"57ddf1b1-b064-5e7d-8e0c-497b6297fbbe","34a8eaba-8b54-4503-8872-0d75bf1db411",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",6,"Notropis rubellus","Notropis ","Cyprinidae"
"4332","INHS_FISH_64217.jpg",134999,"INHS_134999.JPG",64217,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64217.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9262467,"d41654a2-b7b4-5544-94f0-2a2328a34c02","1b79611f-2177-4199-a623-6dd2de87a194",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",5,"Notropis baileyi","Notropis ","Cyprinidae"
"4336","INHS_FISH_64262.jpg",135008,"INHS_135008.JPG",64262,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64262.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,11379571,"2c89f806-de5d-5e2c-8eef-75c137bd92ae","b3c26585-d445-4acd-844a-d5383fa45296",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stilbius","Notropis ","Cyprinidae"
"4337","INHS_FISH_64273.jpg",135012,"INHS_135012.JPG",64273,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64273.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10865732,"b23338b9-8e6f-5edd-914f-29e10b7d45b0","2dc21b19-7e16-4364-8c92-c60bd518c75f",5,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"4338","INHS_FISH_64277.jpg",135014,"INHS_135014.JPG",64277,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64277.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10704942,"bbd51902-8b9d-5a23-afeb-9964c66d1031","0079f5db-1bd4-4544-ad89-f70421619aa1",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis rubellus","Notropis ","Cyprinidae"
"4342","INHS_FISH_64341.jpg",135028,"INHS_135028.JPG",64341,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64341.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10606469,"7283b380-820d-5cd3-90b7-84cc14fcd5ff","e29e7107-611b-4f62-b37c-bcbd23ea4b32",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
