"original_file_name","id","file_name","catalog_id","dataset","path","scientific_name","genus","family","institution","width","height","size","SL_bbox","SL_lm","HL_bbox","HL_lm","pOD_bbox","pOD_lm","ED_bbox","ED_lm","HH_lm","EA_m","HA_m","FA_pca","FA_lm","scale","unit","FA_pca_meta","file.name","X.none.","X.none..1"
"INHS_FISH_62701",134704,"INHS_134704.JPG","62701","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62701.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9188133,2462,2464.33,590,589.12,157,168.07,149,148.03,330,18036,167384,178.46,-2.98,391.662,"cm",-1.99,"INHS_FISH_62701",NA,NA
"INHS_FISH_62711",134705,"INHS_134705.JPG","62711","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62711.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10808213,1580,1581.62,355,354.01,90,93.68,121,120.02,189,11192,55285,177.63,-3.3,393.3,"cm",-3.91,"INHS_FISH_62711",NA,NA
"INHS_FISH_62712",134706,"INHS_134706.JPG","62712","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62712.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10937475,1703,1702.26,388,387.05,93,97.42,129,128.19,205,12487,68884,2.22,1.01,393.662,"cm",2.1,"INHS_FISH_62712",NA,NA
"INHS_FISH_62865",134720,"INHS_134720.JPG","62865","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62865.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10972081,1564,1572.22,399,399.91,117,120.07,128,127.02,215,11445,67600,6.6,6.21,393.411,"cm",5.91,"INHS_FISH_62865",NA,NA
"INHS_FISH_62871",134721,"INHS_134721.JPG","62871","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62871.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10729644,2178,2178.78,482,482.5,117,120.54,146,146.11,251,16019,106028,178.35,-2.31,393.616,"cm",-2.01,"INHS_FISH_62871",NA,NA
"INHS_FISH_62916",134733,"INHS_134733.JPG","62916","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62916.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11065507,2233,2232.36,551,550.06,147,162.82,158,157.03,306,16320,146182,179.42,-1.03,393.828,"cm",-0.96,"INHS_FISH_62916",NA,NA
"INHS_FISH_62951",134748,"INHS_134748.JPG","62951","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62951.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11042224,2067,2066.13,497,496,138,146.11,144,143.01,264,14113,107622,0.2,0.64,399.048,"cm",-0.36,"INHS_FISH_62951",NA,NA
"INHS_FISH_62969",134754,"INHS_134754.JPG","62969","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62969.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10749134,2282,2288.09,588,587.09,166,172.53,169,168.15,307,19076,145924,6.28,4.51,392.735,"cm",6.33,"INHS_FISH_62969",NA,NA
"INHS_FISH_62986",134761,"INHS_134761.JPG","62986","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_62986.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10590490,2424,2423.52,575,574.06,156,167.5,168,167.07,312,18891,152371,1.55,1.18,391.989,"cm",1.05,"INHS_FISH_62986",NA,NA
"INHS_FISH_63016",134767,"INHS_134767.JPG","63016","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63016.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11031987,1960,1959.35,420,419.04,104,110.72,122,121,231,10003,82868,2.66,1.08,392.789,"cm",2.2,"INHS_FISH_63016",NA,NA
"INHS_FISH_63069",134781,"INHS_134781.JPG","63069","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63069.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10853918,2505,2504.48,559,558.4,157,165.08,161,160.03,286,15275,136604,2.24,1.12,394.267,"cm",1.52,"INHS_FISH_63069",NA,NA
"INHS_FISH_63094",134785,"INHS_134785.JPG","63094","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63094.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10883529,2156,2156.96,474,481.86,134,136.5,131,130.14,246,12161,101835,2.67,2.44,396.143,"cm",2.31,"INHS_FISH_63094",NA,NA
"INHS_FISH_63158",134788,"INHS_134788.JPG","63158","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63158.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10670469,1848,1940.17,390,402.66,88,93.3,125,124.02,250,11858,84690,18.26,17.83,393.716,"cm",17.8,"INHS_FISH_63158",NA,NA
"INHS_FISH_63771",134925,"INHS_134925.JPG","63771","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63771.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10809318,2179,2178.49,494,494.31,121,126.53,153,152.16,263,15867,104729,0.04,-1.21,393.677,"cm",-0.9,"INHS_FISH_63771",NA,NA
"INHS_FISH_63931",134937,"INHS_134937.JPG","63931","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63931.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10748952,1020,1023.14,278,277.87,67,67.9,90,89.05,146,5655,34127,6.19,5.16,392.944,"cm",5.19,"INHS_FISH_63931",NA,NA
"INHS_FISH_63944",134940,"INHS_134940.JPG","63944","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_63944.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10749231,1819,1818.07,480,479.15,148,149.09,147,146.05,242,14958,97641,0.6,-0.5,393.799,"cm",-0.19,"INHS_FISH_63944",NA,NA
"INHS_FISH_64052",134965,"INHS_134965.JPG","64052","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64052.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10730966,1569,1574.51,388,388.32,113,113.75,122,121.33,214,10133,70913,6.05,5.21,393.968,"cm",5.39,"INHS_FISH_64052",NA,NA
"INHS_FISH_64110",134981,"INHS_134981.JPG","64110","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64110.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10519956,1402,1402.28,343,342.21,84,85.7,93,92.35,175,6306,54173,177.3,-2.45,392.998,"cm",-2.82,"INHS_FISH_64110",NA,NA
"INHS_FISH_64170",134993,"INHS_134993.JPG","64170","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64170.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11094873,1616,1616.19,412,413.35,135,137.87,106,105.17,210,8755,74870,1.71,2.2,395.5,"cm",1.19,"INHS_FISH_64170",NA,NA
"INHS_FISH_64217",134999,"INHS_134999.JPG","64217","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64217.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9262467,1633,1632,386,385,90,96.57,121,120,221,9569,77423,179.77,0.14,391.983,"cm",-0.88,"INHS_FISH_64217",NA,NA
"INHS_FISH_64262",135008,"INHS_135008.JPG","64262","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64262.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,11379571,2349,2355.12,604,616.02,176,176.56,170,169.14,309,20099,147228,3.98,4.46,392.348,"cm",4.2,"INHS_FISH_64262",NA,NA
"INHS_FISH_64273",135012,"INHS_135012.JPG","64273","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64273.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10865732,1098,1100.21,264,263.03,52,55.71,91,90.35,144,5758,33743,6.86,4.38,392.194,"cm",5.52,"INHS_FISH_64273",NA,NA
"INHS_FISH_64277",135014,"INHS_135014.JPG","64277","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64277.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10704942,1925,1924.76,446,445.16,123,123.41,126,125.06,216,11033,79489,177.49,-1.61,394.614,"cm",-3.66,"INHS_FISH_64277",NA,NA
"INHS_FISH_64341",135028,"INHS_135028.JPG","64341","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64341.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10606469,1801,1803.86,406,405.28,112,124.34,115,114.02,129,9087,69598,4.68,3.75,393.507,"cm",3.88,"INHS_FISH_64341",NA,NA
"INHS_FISH_64466",135057,"INHS_135057.JPG","64466","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64466.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10991328,2075,2074.05,543,549.42,148,148.66,152,151.33,252,16719,115590,0.04,-0.41,394.512,"cm",-0.54,"INHS_FISH_64466",NA,NA
"INHS_FISH_64474",135058,"INHS_135058.JPG","64474","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64474.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10479918,1426,1436.32,345,347.47,94,94.01,104,103.08,172,7267,50200,8.99,7.2,394.367,"cm",7.32,"INHS_FISH_64474",NA,NA
"INHS_FISH_64591",135072,"INHS_135072.JPG","64591","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64591.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10679591,1831,1830.01,454,453.32,125,129.81,132,131.55,235,12246,89091,0.57,-0.16,393.003,"cm",0.29,"INHS_FISH_64591",NA,NA
"INHS_FISH_64599",135075,"INHS_135075.JPG","64599","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64599.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,10043669,1497,1496.53,339,338.38,81,95.19,98,97.74,180,6150,55391,0.78,-1.53,396.105,"cm",0.67,"INHS_FISH_64599",NA,NA
"INHS_FISH_64823",135103,"INHS_135103.JPG","64823","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64823.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10997991,1643,1649.21,426,425.02,132,135.37,127,126,242,11495,84448,7.12,5.36,393.577,"cm",6.45,"INHS_FISH_64823",NA,NA
"INHS_FISH_64828",135105,"INHS_135105.JPG","64828","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64828.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11571363,1551,1596.14,369,370.62,103,103.7,115,114,206,9493,64717,15.3,13.81,392.803,"cm",14.85,"INHS_FISH_64828",NA,NA
"INHS_FISH_64847",135110,"INHS_135110.JPG","64847","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_64847.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11108226,1768,1788.74,441,440.07,131,138.84,120,119.02,248,10066,88370,10.9,8.94,397.83,"cm",9.6,"INHS_FISH_64847",NA,NA
"INHS_FISH_65370",135240,"INHS_135240.JPG","65370","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_65370.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11202658,1716,1764.03,391,391.08,118,119.36,110,109.77,242,7785,79420,14.76,13.54,394.005,"cm",14.35,"INHS_FISH_65370",NA,NA
"INHS_FISH_65390",135244,"INHS_135244.JPG","65390","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_65390.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10944551,1832,1831.16,439,438.11,112,114.98,141,140,238,13465,88037,178.23,-0.75,396.546,"cm",-1.96,"INHS_FISH_65390",NA,NA
"INHS_FISH_65449",135258,"INHS_135258.JPG","65449","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_65449.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10853324,1702,1702.2,360,359.8,95,97.08,115,114.16,211,9834,70660,2.12,2.15,395.307,"cm",2.19,"INHS_FISH_65449",NA,NA
"INHS_FISH_65468",135262,"INHS_135262.JPG","65468","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_65468.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11319821,2125,2124.03,489,490.87,130,132.02,154,153.08,266,16668,117104,0.16,0.32,394.355,"cm",0.67,"INHS_FISH_65468",NA,NA
"INHS_FISH_65480",135265,"INHS_135265.JPG","65480","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_65480.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10472907,1339,1339.09,315,316.06,77,77.93,95,94.01,185,6001,48525,0.68,2.31,393.533,"cm",1.57,"INHS_FISH_65480",NA,NA
"INHS_FISH_65498",135270,"INHS_135270.JPG","65498","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_65498.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11120688,2014,2016,491,490.8,153,156.73,136,135,268,12939,109727,2.95,3.13,394.804,"cm",2.88,"INHS_FISH_65498",NA,NA
"INHS_FISH_65537",135280,"INHS_135280.JPG","65537","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_65537.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11030151,1846,1845.01,405,404.4,107,110.6,116,115.11,220,9404,79901,179.13,-0.19,392.923,"cm",-0.9,"INHS_FISH_65537",NA,NA
"INHS_FISH_65592",135297,"INHS_135297.JPG","65592","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_65592.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11185348,1957,1959.2,391,390.01,101,109.77,120,119.71,235,9417,81112,4.88,3.28,393.69,"cm",4.11,"INHS_FISH_65592",NA,NA
"INHS_FISH_67961",135366,"INHS_135366.JPG","67961","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_67961.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11234094,1981,1980.36,478,485.79,140,140.01,149,148.66,261,15860,97597,177.36,-1.1,393.143,"cm",-2.22,"INHS_FISH_67961",NA,NA
"INHS_FISH_67962",135367,"INHS_135367.JPG","67962","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_67962.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11327322,1397,1396.46,288,304.59,74,74.11,92,91.55,177,7071,41012,1.54,1.48,394.768,"cm",1.43,"INHS_FISH_67962",NA,NA
"INHS_FISH_68227",135394,"INHS_135394.JPG","68227","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_68227.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11445543,1716,1715.51,415,414.39,127,128.27,111,110.11,221,9502,76584,0.5,-1.4,394.161,"cm",0,"INHS_FISH_68227",NA,NA
"INHS_FISH_68289",135404,"INHS_135404.JPG","68289","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_68289.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,10198280,1728,1742.25,480,480.75,125,150.6,125,124,258,10289,103711,171.93,-7.59,392.569,"cm",-6.98,"INHS_FISH_68289",NA,NA
"INHS_FISH_68383",135420,"INHS_135420.JPG","68383","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_68383.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10712041,1354,1353.96,329,328.12,85,88.32,104,103.24,167,7207,47936,177.92,-2.16,392.801,"cm",-2.02,"INHS_FISH_68383",NA,NA
"INHS_FISH_68587",135462,"INHS_135462.JPG","68587","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_68587.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11018613,2209,2209.14,546,545.4,166,175.51,134,133,284,12397,130226,178.97,-1.84,395.62,"cm",-2.51,"INHS_FISH_68587",NA,NA
"INHS_FISH_68723",135491,"INHS_135491.JPG","68723","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_68723.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10702514,2670,2670.14,601,601.92,177,177.05,137,136.24,295,15976,150741,2.54,1.67,395.802,"cm",2.1,"INHS_FISH_68723",NA,NA
"INHS_FISH_68743",135494,"INHS_135494.JPG","68743","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_68743.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11028090,2774,2773.01,599,598.52,158,163.75,162,161,276,17064,151883,0.56,-0.12,394.816,"cm",0.26,"INHS_FISH_68743",NA,NA
"INHS_FISH_69105",135574,"INHS_135574.JPG","69105","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_69105.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10853773,1309,1308.01,339,338.65,81,87.46,111,110.07,171,8530,48473,3.98,0.26,392.86,"cm",1.95,"INHS_FISH_69105",NA,NA
"INHS_FISH_7343",123395,"INHS_123395.JPG","7343","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_7343.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11411653,1460,1469.22,340,341.59,82,83.19,112,111.04,191,8239,55836,7.56,6.76,394.767,"cm",7.31,"INHS_FISH_7343",NA,NA
"INHS_FISH_73688",135618,"INHS_135618.JPG","73688","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_73688.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11148449,1455,1456.91,353,357.08,86,86.83,117,116,189,9632,58376,2.45,3.62,393.372,"cm",3.18,"INHS_FISH_73688",NA,NA
"INHS_FISH_73811",135665,"INHS_135665.JPG","73811","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_73811.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10469220,2441,2501.22,547,564.67,160,163.17,171,171.17,298,23039,137451,13.7,12.7,390.587,"cm",12.53,"INHS_FISH_73811",NA,NA
"INHS_FISH_74284",135780,"INHS_135780.JPG","74284","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_74284.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10742043,1488,1487.98,367,366.39,95,95.52,129,128.25,213,11467,66664,177.76,-2.08,393.861,"cm",-2.98,"INHS_FISH_74284",NA,NA
"INHS_FISH_74312",135781,"INHS_135781.JPG","74312","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_74312.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10859619,2092,2091,448,448.97,110,115.74,147,146.17,248,15098,91668,1.58,-0.05,395.177,"cm",0.38,"INHS_FISH_74312",NA,NA
"INHS_FISH_74601",135862,"INHS_135862.JPG","74601","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_74601.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11315608,1861,1861.81,436,435.97,121,128.08,136,135,226,13348,85244,3.49,2.52,393.951,"cm",3.53,"INHS_FISH_74601",NA,NA
"INHS_FISH_74801",135925,"INHS_135925.JPG","74801","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_74801.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10596936,2062,2063.23,477,478.62,146,146.05,140,140.43,249,13927,95532,3.82,2.67,392.028,"cm",3.37,"INHS_FISH_74801",NA,NA
"INHS_FISH_75065",135965,"INHS_135965.JPG","75065","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_75065.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10888814,1643,1653.07,357,359.78,117,118.23,127,126.78,208,10794,61422,5.39,6.63,395.165,"cm",5.59,"INHS_FISH_75065",NA,NA
"INHS_FISH_75252",136017,"INHS_136017.JPG","75252","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_75252.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10615536,2158,2160.45,458,457.09,115,119.1,146,145,260,16043,100483,5.28,3.24,391.742,"cm",4.32,"INHS_FISH_75252",NA,NA
"INHS_FISH_75405",136053,"INHS_136053.JPG","75405","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_75405.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10998069,1934,1950.41,428,433.03,124,124.4,132,131.02,242,11742,88212,8.05,7.66,374.845,"cm",7.6,"INHS_FISH_75405",NA,NA
"INHS_FISH_75455",136062,"INHS_136062.JPG","75455","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_75455.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11478399,2102,2101.69,462,461,140,148.66,133,132.24,246,11762,94482,2.13,1.47,394.535,"cm",1.68,"INHS_FISH_75455",NA,NA
"INHS_FISH_75526",136071,"INHS_136071.JPG","75526","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_75526.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10978680,1813,1812.01,477,477.07,139,144.37,133,133.09,233,12057,94039,0.15,0.19,393.584,"cm",0.21,"INHS_FISH_75526",NA,NA
"INHS_FISH_75572",136079,"INHS_136079.JPG","75572","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_75572.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10674790,3044,3043.63,694,693,217,220.3,193,193.26,350,24446,203882,1.14,1.17,392.285,"cm",1.1,"INHS_FISH_75572",NA,NA
"INHS_FISH_76172",136166,"INHS_136166.JPG","76172","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_76172.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10474485,1744,1771.24,411,415.28,119,119.02,128,127.19,236,12012,77118,11.73,10.24,396.167,"cm",10.51,"INHS_FISH_76172",NA,NA
"INHS_FISH_76200",136176,"INHS_136176.JPG","76200","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_76200.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10869336,1633,1637.74,351,350.46,79,79.23,116,115.35,198,9437,61445,5.86,4.8,393.02,"cm",6.07,"INHS_FISH_76200",NA,NA
"INHS_FISH_76221",136185,"INHS_136185.JPG","76221","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_76221.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10991998,2497,2496.87,614,613.73,155,171.76,168,167.11,331,19968,164707,179.74,-1.51,396.264,"cm",-0.68,"INHS_FISH_76221",NA,NA
"INHS_FISH_76260",136197,"INHS_136197.JPG","76260","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_76260.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,9903831,1333,1332.49,351,350.01,96,101.19,91,90.2,190,5663,57346,0.69,-1.55,392.327,"cm",-0.78,"INHS_FISH_76260",NA,NA
"INHS_FISH_76296",136205,"INHS_136205.JPG","76296","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_76296.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10356053,2105,2104.86,513,512.47,134,135.96,161,160.08,267,18447,116458,1.97,1.63,392.866,"cm",1.41,"INHS_FISH_76296",NA,NA
"INHS_FISH_76360",136218,"INHS_136218.JPG","76360","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_76360.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11011131,1984,1992.18,444,444.3,122,124.74,135,134.03,255,11103,93241,5.12,5.5,396.799,"cm",5.07,"INHS_FISH_76360",NA,NA
"INHS_FISH_76551",136272,"INHS_136272.JPG","76551","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_76551.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11104710,1875,1875.46,447,448.58,115,116.4,134,133.03,229,12348,88911,3.19,2.26,393.505,"cm",2.78,"INHS_FISH_76551",NA,NA
"INHS_FISH_76758",136327,"INHS_136327.JPG","76758","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_76758.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10627892,1712,1711.04,431,433.63,117,117.02,122,121.07,225,11165,80961,0.3,0.4,393.827,"cm",0.64,"INHS_FISH_76758",NA,NA
"INHS_FISH_7695",123484,"INHS_123484.JPG","7695","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_7695.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11345795,1084,1085.01,284,284.92,81,86.03,102,101.18,168,6906,38368,177.96,-3.49,395.357,"cm",-3.24,"INHS_FISH_7695",NA,NA
"INHS_FISH_7705",123488,"INHS_123488.JPG","7705","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_7705.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11159398,1220,1219.16,333,332.07,85,87.56,93,92.02,171,5882,49768,0.73,-0.94,395.741,"cm",-0.2,"INHS_FISH_7705",NA,NA
"INHS_FISH_77121",136409,"INHS_136409.JPG","77121","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_77121.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10574392,2128,2127.16,471,471.87,133,134.21,139,138.36,251,14492,100172,2.27,0.7,393.16,"cm",2.46,"INHS_FISH_77121",NA,NA
"INHS_FISH_77504",136504,"INHS_136504.JPG","77504","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_77504.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10647397,2779,2781.94,663,662.04,194,201.92,198,197.82,341,26610,188079,177.41,-3.05,382.606,"cm",-2.84,"INHS_FISH_77504",NA,NA
"INHS_FISH_77512",136505,"INHS_136505.JPG","77512","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_77512.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11278474,1799,1798.1,428,427.73,119,119.21,137,136.13,224,11975,78947,0.25,0.61,394.096,"cm",0.73,"INHS_FISH_77512",NA,NA
"INHS_FISH_77965",136561,"INHS_136561.JPG","77965","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_77965.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11022168,1500,1512.02,350,349.37,88,94.34,109,108,189,9210,53028,173.06,-7.52,375.552,"cm",-8.14,"INHS_FISH_77965",NA,NA
"INHS_FISH_78175",136630,"INHS_136630.JPG","78175","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78175.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11232778,2204,2203.03,486,486.26,142,143.01,138,137,255,13775,107241,0.32,0.31,393.464,"cm",0.14,"INHS_FISH_78175",NA,NA
"INHS_FISH_78184",136631,"INHS_136631.JPG","78184","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78184.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11345478,1732,1732.18,402,401.28,106,111.95,131,130.98,222,12228,76357,178.81,-2.12,394.284,"cm",-0.69,"INHS_FISH_78184",NA,NA
"INHS_FISH_78486",136685,"INHS_136685.JPG","78486","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78486.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10150724,1298,1297.85,284,284.38,68,68.12,99,98.02,159,7130,40595,1.92,2.08,393.987,"cm",1.57,"INHS_FISH_78486",NA,NA
