"","original_file_name","id.x","file_name","catalog_id","dataset","path","scientific_name.x","genus.x","family.x","institution","width","height","size","id.y","image_metadata_id","user_id","fish_number","has_ruler","has_label","labelname_matched_imagefilename","barcode_visible","label_detailed","has_colorbar","has_label_attached_fish","non_specimen_objects","if_overlapping","specimen_angled","specimen_viewing","straight_curved","if_missing_parts","if_parts_visible","fins_folded_oddly","brightness","if_background_uniform","if_focus","color_issues","image_quality","scientific_name.y","genus.y","family.y"
"3897","INHS_FISH_33033.jpg",129021,"INHS_129021.JPG","33033","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33033.jpg","Notropis percobromus","Notropis ","Cyprinidae","INHS",6016,4016,11324079,"88b19f4b-a427-59e2-a3ef-7b008261750e","7f44bbd3-0737-480b-9429-153a30aa9dae",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis percobromus","Notropis ","Cyprinidae"
"3898","INHS_FISH_33059.jpg",129028,"INHS_129028.JPG","33059","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33059.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11133765,"62794902-5c81-5a57-88a9-62ddb4505df9","f8b3a9b0-0e78-48fb-9825-445b6cccbc21",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"3899","INHS_FISH_33060.jpg",129029,"INHS_129029.JPG","33060","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33060.jpg","Phenacobius mirabilis","Phenacobius ","Cyprinidae","INHS",6016,4016,10328535,"018d9d43-16d3-5bb1-93a8-108cdfb74d55","d5c2372e-5374-49ae-8d64-3187e71c1339",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",9,"Phenacobius mirabilis","Phenacobius ","Cyprinidae"
"3900","INHS_FISH_33079.jpg",129034,"INHS_129034.JPG","33079","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33079.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,10495937,"f66952da-e684-5f14-b291-6064dc52221f","5d37dffb-6a38-4c7a-b17f-8254f72f9ca4",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis dorsalis","Notropis ","Cyprinidae"
"3901","INHS_FISH_33080.jpg",129035,"INHS_129035.JPG","33080","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33080.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11079034,"acc93f18-4f91-51c9-91bd-60fd983358db","436c31ed-62c6-4778-ab67-db3fbfb5f183",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"3902","INHS_FISH_33081.jpg",129036,"INHS_129036.JPG","33081","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33081.jpg","Phenacobius mirabilis","Phenacobius ","Cyprinidae","INHS",6016,4016,10288684,"dabb0c76-b9ab-5519-a456-5da6b5078f58","53007055-5a2a-4d3c-884e-54aa2dca0a3d",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Phenacobius mirabilis","Phenacobius ","Cyprinidae"
"3903","INHS_FISH_33097.jpg",129040,"INHS_129040.JPG","33097","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33097.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,9467940,"bcec7286-3571-5298-85bc-5e5453e9ad34","606c885c-9c85-4fd9-a8ff-734a513df2ab",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis atherinoides","Notropis ","Cyprinidae"
"3904","INHS_FISH_33098.jpg",129041,"INHS_129041.JPG","33098","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33098.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,10646762,"5cc00cba-7fcb-56b5-ad7e-df3ec29318d8","d75d1ce0-680c-4ff7-9f99-162856690c20",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis dorsalis","Notropis ","Cyprinidae"
"3905","INHS_FISH_33099.jpg",129042,"INHS_129042.JPG","33099","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33099.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10972919,"6cee325c-1d36-5cc9-a493-2f5495d15e47","1325f9bd-4599-413b-8524-17f133ba472f",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis stramineus","Notropis ","Cyprinidae"
"3906","INHS_FISH_33100.jpg",129043,"INHS_129043.JPG","33100","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33100.jpg","Phenacobius mirabilis","Phenacobius ","Cyprinidae","INHS",6016,4016,10524020,"f6915609-9997-5ad2-bdae-36a0e62d5e4c","a9267115-dc15-4d71-a734-ef3654cc9287",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Phenacobius mirabilis","Phenacobius ","Cyprinidae"
"3907","INHS_FISH_33115.jpg",129045,"INHS_129045.JPG","33115","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33115.jpg","Cyprinus carpio","Cyprinus ","Cyprinidae","INHS",6016,4016,7156917,"b9efb3dd-cc9a-5e9e-9024-8b84b33d4850","1a9eff28-c4cf-45c3-91c2-77587ee74bea",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",10,"Cyprinus carpio","Cyprinus ","Cyprinidae"
"3908","INHS_FISH_33125.jpg",129046,"INHS_129046.JPG","33125","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33125.jpg","Notropis percobromus","Notropis ","Cyprinidae","INHS",6016,4016,10982638,"0b04b29f-eaf1-5c9a-8dc5-4416802ebea3","6c8b361b-8fb0-471e-96e5-5ea5be8b98b4",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis percobromus","Notropis ","Cyprinidae"
"3909","INHS_FISH_33153.jpg",129048,"INHS_129048.JPG","33153","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33153.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,10758053,"5ee84411-a713-55fc-be0f-dcc77c36d949","eb0ab1b8-f7ae-4afe-a6d0-f982c3c07cb3",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis dorsalis","Notropis ","Cyprinidae"
"3910","INHS_FISH_33173.jpg",129051,"INHS_129051.JPG","33173","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33173.jpg","Notropis buchanani","Notropis ","Cyprinidae","INHS",6016,4016,10184469,"b1c51ec8-28f4-5101-81c0-b4a161c5984c","96003609-c8b7-4568-8f13-c69560904e57",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis buchanani","Notropis ","Cyprinidae"
"3911","INHS_FISH_33196.jpg",129054,"INHS_129054.JPG","33196","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33196.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10713578,"048bb4d6-5479-5709-a2ee-ec0143039997","13bd478d-059a-4d53-a413-2911fe68938e",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis texanus","Notropis ","Cyprinidae"
"3912","INHS_FISH_332.jpg",121739,"INHS_121739.JPG","332","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_332.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,10501039,"51675fb5-3d01-5a96-8f87-2806c65becf0","ecf8be1b-cba1-4676-8e79-c7be18dbb8d8",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",7,"Notropis dorsalis","Notropis ","Cyprinidae"
"3913","INHS_FISH_33212.jpg",129058,"INHS_129058.JPG","33212","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33212.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,9502506,"8d9d2de9-b4fe-5d92-85fe-64fe3c298f21","77e64405-5328-4bc5-8b14-7491545db74b",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",9,"Notropis atherinoides","Notropis ","Cyprinidae"
"3914","INHS_FISH_33242.jpg",129066,"INHS_129066.JPG","33242","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33242.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,9685977,"4d14051a-799b-56cd-94b2-9ff6c31ab4c5","16d7d46d-beeb-4f88-9413-e6347bfced9b",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis atherinoides","Notropis ","Cyprinidae"
"3915","INHS_FISH_33260.jpg",129070,"INHS_129070.JPG","33260","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33260.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,10774399,"bf33c4ed-e83d-504c-8e14-9a215f15f4d4","c393f48a-0994-4855-89d4-211fdfa95737",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis buccatus","Notropis ","Cyprinidae"
"3916","INHS_FISH_33262.jpg",129071,"INHS_129071.JPG","33262","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33262.jpg","Phenacobius mirabilis","Phenacobius ","Cyprinidae","INHS",6016,4016,10090104,"84edcb44-f5ee-5294-a640-631b4be662af","4ad1ccba-9eb8-43ed-a26b-5f779e046617",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Phenacobius mirabilis","Phenacobius ","Cyprinidae"
"3917","INHS_FISH_33274.jpg",129072,"INHS_129072.JPG","33274","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33274.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10968125,"0b48923c-0ce0-5f92-8181-c2ddf2457d7b","49073ac6-f582-46df-af1f-90b94e5695ec",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis stramineus","Notropis ","Cyprinidae"
"3918","INHS_FISH_33275.jpg",129073,"INHS_129073.JPG","33275","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33275.jpg","Phenacobius mirabilis","Phenacobius ","Cyprinidae","INHS",6016,4016,10526126,"f748b9ea-b61a-5ad7-92a3-04dc7971d1d3","44a67089-7461-43ad-bf14-2862378c0ea3",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",9,"Phenacobius mirabilis","Phenacobius ","Cyprinidae"
"3919","INHS_FISH_33292.jpg",129076,"INHS_129076.JPG","33292","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33292.jpg","Notropis micropteryx","Notropis ","Cyprinidae","INHS",6016,4016,10369951,"72b89da5-06ef-5174-be1e-cafbd94bbe85","4bc99b77-4927-4071-ad3a-519cd13960f3",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis micropteryx","Notropis ","Cyprinidae"
"3920","INHS_FISH_33301.jpg",129077,"INHS_129077.JPG","33301","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33301.jpg","Notropis telescopus","Notropis ","Cyprinidae","INHS",6016,4016,11362973,"60d82e10-5add-58b0-a0d0-e24c61f75cdb","a3fb8f5d-9b0e-4b4a-8277-d8b488c113ca",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis telescopus","Notropis ","Cyprinidae"
"3921","INHS_FISH_33309.jpg",129078,"INHS_129078.JPG","33309","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33309.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10801019,"225b8c7c-b9d6-5280-8124-6c5f07994b2e","268e5776-94ae-4dfa-8363-6539d2462adf",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis stramineus","Notropis ","Cyprinidae"
"3922","INHS_FISH_33310.jpg",129079,"INHS_129079.JPG","33310","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33310.jpg","Notropis micropteryx","Notropis ","Cyprinidae","INHS",6016,4016,10563637,"8ac11d90-ce94-526f-a485-c57654850743","56956dab-484e-45fb-b14c-e88ac405335d",15,1,"True","True","True","False","detailed","False","False","clear disks","False",10,"left","straight","False","True","False","normal","False","True","none",8,"Notropis micropteryx","Notropis ","Cyprinidae"
"3923","INHS_FISH_33329.jpg",129083,"INHS_129083.JPG","33329","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33329.jpg","Notropis telescopus","Notropis ","Cyprinidae","INHS",6016,4016,11177519,"57762c55-c40c-5106-bbeb-7629a712b9ea","09600273-eb1b-415b-af04-c11896af0a19",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis telescopus","Notropis ","Cyprinidae"
"3924","INHS_FISH_33330.jpg",129084,"INHS_129084.JPG","33330","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33330.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11115981,"4a4f7bd8-4306-5b5b-ab09-fc3315e685c7","5030a100-988f-4504-9b53-65268144774e",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis leuciodus","Notropis ","Cyprinidae"
"3925","INHS_FISH_33335.jpg",129085,"INHS_129085.JPG","33335","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33335.jpg","Notropis micropteryx","Notropis ","Cyprinidae","INHS",6016,4016,11197174,"a062f4e1-f4b8-5c79-b1b6-a5bce50f601f","0ef5d5d7-8980-45bf-8b5b-b09b6c7fa324",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis micropteryx","Notropis ","Cyprinidae"
"3926","INHS_FISH_33382.jpg",129091,"INHS_129091.JPG","33382","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33382.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,11020914,"365f43f3-3615-5846-9553-064e3b023d4b","318d518e-2a26-4aa5-98da-ede6ac5f0503",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis photogenis","Notropis ","Cyprinidae"
"3927","INHS_FISH_33405.jpg",129093,"INHS_129093.JPG","33405","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33405.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,11130147,"f449ab7e-0488-560f-ac07-c74aa272d1cb","e2664a78-9298-412d-8808-963adc391b89",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis dorsalis","Notropis ","Cyprinidae"
"3928","INHS_FISH_33406.jpg",129094,"INHS_129094.JPG","33406","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33406.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10866908,"5ac56f12-24d1-597f-b39c-2d87b3900f76","ee73a6b8-f3d0-4102-8f95-2becd19ae952",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"3929","INHS_FISH_33418.jpg",129097,"INHS_129097.JPG","33418","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33418.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,10687783,"9e226f75-177b-58c8-a84f-172267083fdb","488054b9-782a-4b5a-854f-434ae6d9fd11",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",9,"Notropis dorsalis","Notropis ","Cyprinidae"
"3930","INHS_FISH_33419.jpg",129098,"INHS_129098.JPG","33419","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33419.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10469425,"cd8f0049-3d41-5076-9c8c-3e99fc384375","6da678de-f341-4b6e-9c41-b70a012b8c93",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",7,"Notropis stramineus","Notropis ","Cyprinidae"
"3931","INHS_FISH_33441.jpg",129103,"INHS_129103.JPG","33441","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33441.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,10369029,"9d556a0d-adbf-5a9b-a685-72073f8904ef","25e06fff-ca7b-41ca-926f-bf9e667ecaff",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis dorsalis","Notropis ","Cyprinidae"
"3932","INHS_FISH_33442.jpg",129104,"INHS_129104.JPG","33442","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33442.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10516467,"3dcbabbe-85fc-52b7-81b2-be8dbfe39fe8","20e0d96e-aec8-4150-b782-4f82f1895ca5",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis stramineus","Notropis ","Cyprinidae"
"3933","INHS_FISH_33456.jpg",129107,"INHS_129107.JPG","33456","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33456.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,10206268,"123fbb39-fbd4-5f41-9430-b59c4c1dc8da","66644339-c186-4d3b-bbed-11c88f93b55d",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis atherinoides","Notropis ","Cyprinidae"
"3934","INHS_FISH_33457.jpg",129108,"INHS_129108.JPG","33457","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33457.jpg","Notropis hudsonius","Notropis ","Cyprinidae","INHS",6016,4016,10965868,"2aa6b4f2-d713-5c75-8270-e31b5d60319c","675c6a33-df87-4545-b2ce-0ca5ed7abebe",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis hudsonius","Notropis ","Cyprinidae"
"3935","INHS_FISH_33466.jpg",129111,"INHS_129111.JPG","33466","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33466.jpg","Notropis hudsonius","Notropis ","Cyprinidae","INHS",6016,4016,11031961,"d29a2470-216c-5e10-80b2-80f5ca228cba","ae0e8929-e068-49fb-bb2d-99712d1c78d1",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis hudsonius","Notropis ","Cyprinidae"
"3936","INHS_FISH_33476.jpg",129116,"INHS_129116.JPG","33476","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33476.jpg","Notropis hudsonius","Notropis ","Cyprinidae","INHS",6016,4016,11197136,"0c1c71b2-f88a-5c2b-a0a7-2a859917ba83","72afcde5-f3c8-44a1-849d-173557ce0e9d",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis hudsonius","Notropis ","Cyprinidae"
"3937","INHS_FISH_33477.jpg",129117,"INHS_129117.JPG","33477","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33477.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11031876,"e8c04ff2-b7c0-5b11-8aee-35b5d26ba847","a21d54b5-332a-4af4-8fc5-43d9d3c4d167",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"3938","INHS_FISH_33489.jpg",129119,"INHS_129119.JPG","33489","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33489.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,8740484,"e6b8dc29-99bf-51ed-9c86-f90bd79d9c5c","5bf72831-de89-4641-b39d-82142dc4c908",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis atherinoides","Notropis ","Cyprinidae"
"3939","INHS_FISH_33490.jpg",129120,"INHS_129120.JPG","33490","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33490.jpg","Notropis hudsonius","Notropis ","Cyprinidae","INHS",6016,4016,11110498,"8754f8e2-7f18-5317-b1c6-0bc4fd1aa802","3fcd3401-c015-4e70-a332-1e6c01348f6d",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis hudsonius","Notropis ","Cyprinidae"
"3940","INHS_FISH_33491.jpg",129121,"INHS_129121.JPG","33491","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33491.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10432088,"06722758-5719-55c0-a2ba-0d898fc0d54a","02a4cd5b-fd79-4e0b-8680-4a4ddcf70bce",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis stramineus","Notropis ","Cyprinidae"
"3941","INHS_FISH_33501.jpg",129122,"INHS_129122.JPG","33501","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33501.jpg","Notropis micropteryx","Notropis ","Cyprinidae","INHS",6016,4016,10877515,"2fd5d2f8-529d-5ae1-85d1-fdae000ced27","3b8d593c-548a-4e07-a995-52dd96955fb2",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis micropteryx","Notropis ","Cyprinidae"
"3942","INHS_FISH_33542.jpg",129124,"INHS_129124.JPG","33542","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33542.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,9684376,"211a6311-490c-57ac-bbc3-b448cd9211f6","4156b2db-2f3b-466a-ab21-76f80e29a1d4",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis atherinoides","Notropis ","Cyprinidae"
"3943","INHS_FISH_33543.jpg",129125,"INHS_129125.JPG","33543","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33543.jpg","Notropis blennius","Notropis ","Cyprinidae","INHS",6016,4016,9582524,"109eeff8-7ce7-5740-a0bc-282f7175804a","5c6019b1-4619-4d90-a232-c08e78eb6c6f",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis blennius","Notropis ","Cyprinidae"
"3944","INHS_FISH_3356.jpg",122400,"INHS_122400.JPG","3356","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_3356.jpg","Notropis heterolepis","Notropis ","Cyprinidae","INHS",6016,4016,11520448,"4f87f7be-5047-5456-ad35-20240d5359d7","2816ba14-a82d-410b-901a-0ea7c918a091",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis heterolepis","Notropis ","Cyprinidae"
"3945","INHS_FISH_33561.jpg",129131,"INHS_129131.JPG","33561","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33561.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,10667829,"dc2bb1b2-c7d6-5196-8c43-a27f4be8912b","4c2de03f-b087-4e20-9c66-2f2909a70b99",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis atherinoides","Notropis ","Cyprinidae"
"3946","INHS_FISH_33562.jpg",129132,"INHS_129132.JPG","33562","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33562.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11329471,"61b71445-7edc-544e-b94a-26d3f7ae75d3","4641ad41-4f53-49d1-b984-4399cd5806fb",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"3947","INHS_FISH_33566.jpg",129134,"INHS_129134.JPG","33566","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33566.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10730064,"e1582546-f964-561d-9f49-93281fb4b892","702279d4-a4b4-42a1-a719-b8f071b62e50",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"3948","INHS_FISH_33567.jpg",129135,"INHS_129135.JPG","33567","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33567.jpg","Phenacobius mirabilis","Phenacobius ","Cyprinidae","INHS",6016,4016,11069507,"474cb0a5-7b3f-5d2b-8953-cba05fd4845a","b1a3d45d-0f96-4283-a6d2-0daabc1c3c97",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Phenacobius mirabilis","Phenacobius ","Cyprinidae"
"3949","INHS_FISH_33575.jpg",129139,"INHS_129139.JPG","33575","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33575.jpg","Notropis hudsonius","Notropis ","Cyprinidae","INHS",6016,4016,10902206,"432d8e12-07fe-5e1e-845f-4d90e226c2d7","b11ca4d9-47fa-4ad8-9f6b-525ce14f0c49",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis hudsonius","Notropis ","Cyprinidae"
"3950","INHS_FISH_33606.jpg",129149,"INHS_129149.JPG","33606","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33606.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,10806968,"cc8a399e-2ceb-54fd-b5e7-ed7a6af168f1","fc56156e-b725-4219-9ee2-bba42ce0ea6a",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis atherinoides","Notropis ","Cyprinidae"
"3951","INHS_FISH_33608.jpg",129150,"INHS_129150.JPG","33608","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33608.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10859199,"d0dbb762-ff29-5540-97e2-a9573f50c99a","9fc03520-97bf-4982-a3ad-5d3cdbb8bb43",15,1,"True","True","True","False","detailed","False","False","no","False",10,"left","straight","False","True","False","normal","False","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"3952","INHS_FISH_33633.jpg",129154,"INHS_129154.JPG","33633","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33633.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11223516,"6e7954ca-cdca-591b-8eb1-150e8ae1aaf2","743bc690-4551-4ebc-9b15-3b20a6b5f497",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",9,"Notropis stramineus","Notropis ","Cyprinidae"
